Date,Currency_Code,Currency_Name,Country,Rate_to_EUR
2024-02-27,NOK,Norwegian Krone,Norway,11.6689
2024-02-27,DKK,Danish Krone,Denmark,7.2728
2024-02-27,PLN,Polish Zloty,Poland,4.4168
2024-02-27,CZK,Czech Koruna,Czech Republic,25.8159
2024-02-27,HUF,Hungarian Forint,Hungary,383.1371
2024-02-27,RON,Romanian Leu,Romania,4.9035
2024-02-27,HRK,Croatian Kuna,Croatia,7.6683
2024-02-27,CHF,Swiss Franc,Switzerland,0.954
2024-02-27,GBP,British Pound,United Kingdom,0.8437
2024-02-27,USD,US Dollar,United States,1.0612
2024-02-28,EUR,Euro,Eurozone,0.9922
2024-02-28,SEK,Swedish Krona,Sweden,11.2396
2024-02-28,NOK,Norwegian Krone,Norway,11.6622
2024-02-28,DKK,Danish Krone,Denmark,7.4013
2024-02-28,PLN,Polish Zloty,Poland,4.3103
2024-02-28,CZK,Czech Koruna,Czech Republic,25.5539
2024-02-28,HUF,Hungarian Forint,Hungary,382.5611
2024-02-28,RON,Romanian Leu,Romania,4.8962
2024-02-28,HRK,Croatian Kuna,Croatia,7.6264
2024-02-28,CHF,Swiss Franc,Switzerland,0.9623
2024-02-28,GBP,British Pound,United Kingdom,0.8606
2024-02-28,USD,US Dollar,United States,1.0821
2024-02-29,EUR,Euro,Eurozone,0.9764
2024-02-29,SEK,Swedish Krona,Sweden,11.2145
2024-02-29,NOK,Norwegian Krone,Norway,11.6027
2024-02-29,DKK,Danish Krone,Denmark,7.3447
2024-02-29,PLN,Polish Zloty,Poland,4.2602
2024-02-29,CZK,Czech Koruna,Czech Republic,24.9946
2024-02-29,HUF,Hungarian Forint,Hungary,382.1689
2024-02-29,RON,Romanian Leu,Romania,4.9169
2024-02-29,HRK,Croatian Kuna,Croatia,7.3996
2024-02-29,CHF,Swiss Franc,Switzerland,0.9303
2024-02-29,GBP,British Pound,United Kingdom,0.8404
2024-02-29,USD,US Dollar,United States,1.1053
2024-03-01,EUR,Euro,Eurozone,1.0056
2024-03-01,SEK,Swedish Krona,Sweden,11.3709
2024-03-01,NOK,Norwegian Krone,Norway,11.7809
2024-03-01,DKK,Danish Krone,Denmark,7.4593
2024-03-01,PLN,Polish Zloty,Poland,4.2129
2024-03-01,CZK,Czech Koruna,Czech Republic,25.2361
2024-03-01,HUF,Hungarian Forint,Hungary,395.5503
2024-03-01,RON,Romanian Leu,Romania,5.0432
2024-03-01,HRK,Croatian Kuna,Croatia,7.4991
2024-03-01,CHF,Swiss Franc,Switzerland,0.919
2024-03-01,GBP,British Pound,United Kingdom,0.8488
2024-03-01,USD,US Dollar,United States,1.0711
2024-03-04,EUR,Euro,Eurozone,1.0088
2024-03-04,SEK,Swedish Krona,Sweden,11.2978
2024-03-04,NOK,Norwegian Krone,Norway,11.48
2024-03-04,DKK,Danish Krone,Denmark,7.6778
2024-03-04,PLN,Polish Zloty,Poland,4.3474
2024-03-04,CZK,Czech Koruna,Czech Republic,24.783
2024-03-04,HUF,Hungarian Forint,Hungary,384.0981
2024-03-04,RON,Romanian Leu,Romania,4.8665
2024-03-04,HRK,Croatian Kuna,Croatia,7.4152
2024-03-04,CHF,Swiss Franc,Switzerland,0.9209
2024-03-04,GBP,British Pound,United Kingdom,0.8438
2024-03-04,USD,US Dollar,United States,1.0661
2024-03-05,EUR,Euro,Eurozone,0.9804
2024-03-05,SEK,Swedish Krona,Sweden,11.5178
2024-03-05,NOK,Norwegian Krone,Norway,11.2883
2024-03-05,DKK,Danish Krone,Denmark,7.471
2024-03-05,PLN,Polish Zloty,Poland,4.2968
2024-03-05,CZK,Czech Koruna,Czech Republic,25.9088
2024-03-05,HUF,Hungarian Forint,Hungary,384.3402
2024-03-05,RON,Romanian Leu,Romania,4.9395
2024-03-05,HRK,Croatian Kuna,Croatia,7.7421
2024-03-05,CHF,Swiss Franc,Switzerland,0.9606
2024-03-05,GBP,British Pound,United Kingdom,0.8764
2024-03-05,USD,US Dollar,United States,1.0643
2024-03-06,EUR,Euro,Eurozone,0.9803
2024-03-06,SEK,Swedish Krona,Sweden,11.3638
2024-03-06,NOK,Norwegian Krone,Norway,11.8783
2024-03-06,DKK,Danish Krone,Denmark,7.4854
2024-03-06,PLN,Polish Zloty,Poland,4.3386
2024-03-06,CZK,Czech Koruna,Czech Republic,24.8476
2024-03-06,HUF,Hungarian Forint,Hungary,399.8627
2024-03-06,RON,Romanian Leu,Romania,4.8767
2024-03-06,HRK,Croatian Kuna,Croatia,7.4503
2024-03-06,CHF,Swiss Franc,Switzerland,0.9358
2024-03-06,GBP,British Pound,United Kingdom,0.8604
2024-03-06,USD,US Dollar,United States,1.0633
2024-03-07,EUR,Euro,Eurozone,0.9769
2024-03-07,SEK,Swedish Krona,Sweden,11.3247
2024-03-07,NOK,Norwegian Krone,Norway,11.4331
2024-03-07,DKK,Danish Krone,Denmark,7.4964
2024-03-07,PLN,Polish Zloty,Poland,4.2304
2024-03-07,CZK,Czech Koruna,Czech Republic,25.1515
2024-03-07,HUF,Hungarian Forint,Hungary,394.2694
2024-03-07,RON,Romanian Leu,Romania,4.8364
2024-03-07,HRK,Croatian Kuna,Croatia,7.4562
2024-03-07,CHF,Swiss Franc,Switzerland,0.9194
2024-03-07,GBP,British Pound,United Kingdom,0.8375
2024-03-07,USD,US Dollar,United States,1.1117
2024-03-08,EUR,Euro,Eurozone,0.9893
2024-03-08,SEK,Swedish Krona,Sweden,11.4592
2024-03-08,NOK,Norwegian Krone,Norway,11.4095
2024-03-08,DKK,Danish Krone,Denmark,7.5412
2024-03-08,PLN,Polish Zloty,Poland,4.3875
2024-03-08,CZK,Czech Koruna,Czech Republic,25.3245
2024-03-08,HUF,Hungarian Forint,Hungary,392.8289
2024-03-08,RON,Romanian Leu,Romania,4.9437
2024-03-08,HRK,Croatian Kuna,Croatia,7.4617
2024-03-08,CHF,Swiss Franc,Switzerland,0.9642
2024-03-08,GBP,British Pound,United Kingdom,0.8771
2024-03-08,USD,US Dollar,United States,1.1101
2024-03-11,EUR,Euro,Eurozone,0.9775
2024-03-11,SEK,Swedish Krona,Sweden,11.4058
2024-03-11,NOK,Norwegian Krone,Norway,11.8846
2024-03-11,DKK,Danish Krone,Denmark,7.3173
2024-03-11,PLN,Polish Zloty,Poland,4.2076
2024-03-11,CZK,Czech Koruna,Czech Republic,25.5443
2024-03-11,HUF,Hungarian Forint,Hungary,395.2583
2024-03-11,RON,Romanian Leu,Romania,5.0719
2024-03-11,HRK,Croatian Kuna,Croatia,7.3672
2024-03-11,CHF,Swiss Franc,Switzerland,0.9567
2024-03-11,GBP,British Pound,United Kingdom,0.8446
2024-03-11,USD,US Dollar,United States,1.0582
2024-03-12,EUR,Euro,Eurozone,0.9799
2024-03-12,SEK,Swedish Krona,Sweden,11.4623
2024-03-12,NOK,Norwegian Krone,Norway,11.6948
2024-03-12,DKK,Danish Krone,Denmark,7.4703
2024-03-12,PLN,Polish Zloty,Poland,4.2834
2024-03-12,CZK,Czech Koruna,Czech Republic,25.7499
2024-03-12,HUF,Hungarian Forint,Hungary,390.9606
2024-03-12,RON,Romanian Leu,Romania,5.0644
2024-03-12,HRK,Croatian Kuna,Croatia,7.5025
2024-03-12,CHF,Swiss Franc,Switzerland,0.9331
2024-03-12,GBP,British Pound,United Kingdom,0.8581
2024-03-12,USD,US Dollar,United States,1.0671
2024-03-13,EUR,Euro,Eurozone,1.0149
2024-03-13,SEK,Swedish Krona,Sweden,11.2518
2024-03-13,NOK,Norwegian Krone,Norway,11.3939
2024-03-13,DKK,Danish Krone,Denmark,7.6388
2024-03-13,PLN,Polish Zloty,Poland,4.2899
2024-03-13,CZK,Czech Koruna,Czech Republic,25.2458
2024-03-13,HUF,Hungarian Forint,Hungary,403.0968
2024-03-13,RON,Romanian Leu,Romania,5.007
2024-03-13,HRK,Croatian Kuna,Croatia,7.3569
2024-03-13,CHF,Swiss Franc,Switzerland,0.9648
2024-03-13,GBP,British Pound,United Kingdom,0.8666
2024-03-13,USD,US Dollar,United States,1.0693
2024-03-14,EUR,Euro,Eurozone,0.9784
2024-03-14,SEK,Swedish Krona,Sweden,11.4485
2024-03-14,NOK,Norwegian Krone,Norway,11.6634
2024-03-14,DKK,Danish Krone,Denmark,7.475
2024-03-14,PLN,Polish Zloty,Poland,4.4221
2024-03-14,CZK,Czech Koruna,Czech Republic,25.616
2024-03-14,HUF,Hungarian Forint,Hungary,385.276
2024-03-14,RON,Romanian Leu,Romania,4.9139
2024-03-14,HRK,Croatian Kuna,Croatia,7.4164
2024-03-14,CHF,Swiss Franc,Switzerland,0.9538
2024-03-14,GBP,British Pound,United Kingdom,0.8359
2024-03-14,USD,US Dollar,United States,1.0845
2024-03-15,EUR,Euro,Eurozone,1.0157
2024-03-15,SEK,Swedish Krona,Sweden,11.5043
2024-03-15,NOK,Norwegian Krone,Norway,11.4703
2024-03-15,DKK,Danish Krone,Denmark,7.6038
2024-03-15,PLN,Polish Zloty,Poland,4.2191
2024-03-15,CZK,Czech Koruna,Czech Republic,25.7034
2024-03-15,HUF,Hungarian Forint,Hungary,384.705
2024-03-15,RON,Romanian Leu,Romania,4.9394
2024-03-15,HRK,Croatian Kuna,Croatia,7.6643
2024-03-15,CHF,Swiss Franc,Switzerland,0.9203
2024-03-15,GBP,British Pound,United Kingdom,0.846
2024-03-15,USD,US Dollar,United States,1.0944
2024-03-18,EUR,Euro,Eurozone,1.0132
2024-03-18,SEK,Swedish Krona,Sweden,11.3453
2024-03-18,NOK,Norwegian Krone,Norway,11.7148
2024-03-18,DKK,Danish Krone,Denmark,7.4791
2024-03-18,PLN,Polish Zloty,Poland,4.2557
2024-03-18,CZK,Czech Koruna,Czech Republic,24.9469
2024-03-18,HUF,Hungarian Forint,Hungary,385.9825
2024-03-18,RON,Romanian Leu,Romania,5.0918
2024-03-18,HRK,Croatian Kuna,Croatia,7.5677
2024-03-18,CHF,Swiss Franc,Switzerland,0.9344
2024-03-18,GBP,British Pound,United Kingdom,0.858
2024-03-18,USD,US Dollar,United States,1.109
2024-03-19,EUR,Euro,Eurozone,0.9792
2024-03-19,SEK,Swedish Krona,Sweden,11.3082
2024-03-19,NOK,Norwegian Krone,Norway,11.5841
2024-03-19,DKK,Danish Krone,Denmark,7.5099
2024-03-19,PLN,Polish Zloty,Poland,4.1951
2024-03-19,CZK,Czech Koruna,Czech Republic,25.7422
2024-03-19,HUF,Hungarian Forint,Hungary,403.7023
2024-03-19,RON,Romanian Leu,Romania,4.9894
2024-03-19,HRK,Croatian Kuna,Croatia,7.6188
2024-03-19,CHF,Swiss Franc,Switzerland,0.9638
2024-03-19,GBP,British Pound,United Kingdom,0.8707
2024-03-19,USD,US Dollar,United States,1.0575
2024-03-20,EUR,Euro,Eurozone,1.0046
2024-03-20,SEK,Swedish Krona,Sweden,11.322
2024-03-20,NOK,Norwegian Krone,Norway,11.5273
2024-03-20,DKK,Danish Krone,Denmark,7.5658
2024-03-20,PLN,Polish Zloty,Poland,4.4326
2024-03-20,CZK,Czech Koruna,Czech Republic,25.8229
2024-03-20,HUF,Hungarian Forint,Hungary,392.3393
2024-03-20,RON,Romanian Leu,Romania,4.8547
2024-03-20,HRK,Croatian Kuna,Croatia,7.7491
2024-03-20,CHF,Swiss Franc,Switzerland,0.9591
2024-03-20,GBP,British Pound,United Kingdom,0.8406
2024-03-20,USD,US Dollar,United States,1.1073
2024-03-21,EUR,Euro,Eurozone,1.0222
2024-03-21,SEK,Swedish Krona,Sweden,11.2627
2024-03-21,NOK,Norwegian Krone,Norway,11.6434
2024-03-21,DKK,Danish Krone,Denmark,7.4148
2024-03-21,PLN,Polish Zloty,Poland,4.2046
2024-03-21,CZK,Czech Koruna,Czech Republic,24.931
2024-03-21,HUF,Hungarian Forint,Hungary,400.6504
2024-03-21,RON,Romanian Leu,Romania,4.8223
2024-03-21,HRK,Croatian Kuna,Croatia,7.4548
2024-03-21,CHF,Swiss Franc,Switzerland,0.9343
2024-03-21,GBP,British Pound,United Kingdom,0.8619
2024-03-21,USD,US Dollar,United States,1.1072
2024-03-22,EUR,Euro,Eurozone,0.9908
2024-03-22,SEK,Swedish Krona,Sweden,11.1467
2024-03-22,NOK,Norwegian Krone,Norway,11.745
2024-03-22,DKK,Danish Krone,Denmark,7.4386
2024-03-22,PLN,Polish Zloty,Poland,4.2486
2024-03-22,CZK,Czech Koruna,Czech Republic,25.1081
2024-03-22,HUF,Hungarian Forint,Hungary,385.0206
2024-03-22,RON,Romanian Leu,Romania,4.8735
2024-03-22,HRK,Croatian Kuna,Croatia,7.5293
2024-03-22,CHF,Swiss Franc,Switzerland,0.9354
2024-03-22,GBP,British Pound,United Kingdom,0.8814
2024-03-22,USD,US Dollar,United States,1.0711
2024-03-25,EUR,Euro,Eurozone,1.0048
2024-03-25,SEK,Swedish Krona,Sweden,11.3393
2024-03-25,NOK,Norwegian Krone,Norway,11.2417
2024-03-25,DKK,Danish Krone,Denmark,7.5332
2024-03-25,PLN,Polish Zloty,Poland,4.2365
2024-03-25,CZK,Czech Koruna,Czech Republic,25.8766
2024-03-25,HUF,Hungarian Forint,Hungary,385.2049
2024-03-25,RON,Romanian Leu,Romania,4.9445
2024-03-25,HRK,Croatian Kuna,Croatia,7.3427
2024-03-25,CHF,Swiss Franc,Switzerland,0.968
2024-03-25,GBP,British Pound,United Kingdom,0.8601
2024-03-25,USD,US Dollar,United States,1.0862
2024-03-26,EUR,Euro,Eurozone,0.974
2024-03-26,SEK,Swedish Krona,Sweden,11.4187
2024-03-26,NOK,Norwegian Krone,Norway,11.3784
2024-03-26,DKK,Danish Krone,Denmark,7.6382
2024-03-26,PLN,Polish Zloty,Poland,4.2436
2024-03-26,CZK,Czech Koruna,Czech Republic,24.7127
2024-03-26,HUF,Hungarian Forint,Hungary,382.5579
2024-03-26,RON,Romanian Leu,Romania,4.9617
2024-03-26,HRK,Croatian Kuna,Croatia,7.5593
2024-03-26,CHF,Swiss Franc,Switzerland,0.9155
2024-03-26,GBP,British Pound,United Kingdom,0.8742
2024-03-26,USD,US Dollar,United States,1.077
2024-03-27,EUR,Euro,Eurozone,1.0015
2024-03-27,SEK,Swedish Krona,Sweden,11.21
2024-03-27,NOK,Norwegian Krone,Norway,11.5111
2024-03-27,DKK,Danish Krone,Denmark,7.4867
2024-03-27,PLN,Polish Zloty,Poland,4.2306
2024-03-27,CZK,Czech Koruna,Czech Republic,24.6995
2024-03-27,HUF,Hungarian Forint,Hungary,402.0418
2024-03-27,RON,Romanian Leu,Romania,5.103
2024-03-27,HRK,Croatian Kuna,Croatia,7.4728
2024-03-27,CHF,Swiss Franc,Switzerland,0.9271
2024-03-27,GBP,British Pound,United Kingdom,0.8674
2024-03-27,USD,US Dollar,United States,1.0741
2024-03-28,EUR,Euro,Eurozone,0.9715
2024-03-28,SEK,Swedish Krona,Sweden,11.0179
2024-03-28,NOK,Norwegian Krone,Norway,11.7301
2024-03-28,DKK,Danish Krone,Denmark,7.5311
2024-03-28,PLN,Polish Zloty,Poland,4.1974
2024-03-28,CZK,Czech Koruna,Czech Republic,24.76
2024-03-28,HUF,Hungarian Forint,Hungary,387.1507
2024-03-28,RON,Romanian Leu,Romania,5.0213
2024-03-28,HRK,Croatian Kuna,Croatia,7.313
2024-03-28,CHF,Swiss Franc,Switzerland,0.9177
2024-03-28,GBP,British Pound,United Kingdom,0.8755
2024-03-28,USD,US Dollar,United States,1.0592
2024-03-29,EUR,Euro,Eurozone,1.0092
2024-03-29,SEK,Swedish Krona,Sweden,11.0733
2024-03-29,NOK,Norwegian Krone,Norway,11.3017
2024-03-29,DKK,Danish Krone,Denmark,7.345
2024-03-29,PLN,Polish Zloty,Poland,4.3776
2024-03-29,CZK,Czech Koruna,Czech Republic,25.7174
2024-03-29,HUF,Hungarian Forint,Hungary,401.2965
2024-03-29,RON,Romanian Leu,Romania,4.9393
2024-03-29,HRK,Croatian Kuna,Croatia,7.6059
2024-03-29,CHF,Swiss Franc,Switzerland,0.9234
2024-03-29,GBP,British Pound,United Kingdom,0.8493
2024-03-29,USD,US Dollar,United States,1.1057
2024-04-01,EUR,Euro,Eurozone,0.9708
2024-04-01,SEK,Swedish Krona,Sweden,10.9702
2024-04-01,NOK,Norwegian Krone,Norway,11.377
2024-04-01,DKK,Danish Krone,Denmark,7.2481
2024-04-01,PLN,Polish Zloty,Poland,4.2374
2024-04-01,CZK,Czech Koruna,Czech Republic,25.3055
2024-04-01,HUF,Hungarian Forint,Hungary,391.6448
2024-04-01,RON,Romanian Leu,Romania,5.0871
2024-04-01,HRK,Croatian Kuna,Croatia,7.6734
2024-04-01,CHF,Swiss Franc,Switzerland,0.9311
2024-04-01,GBP,British Pound,United Kingdom,0.8476
2024-04-01,USD,US Dollar,United States,1.0722
2024-04-02,EUR,Euro,Eurozone,1.0054
2024-04-02,SEK,Swedish Krona,Sweden,11.0934
2024-04-02,NOK,Norwegian Krone,Norway,11.6663
2024-04-02,DKK,Danish Krone,Denmark,7.4195
2024-04-02,PLN,Polish Zloty,Poland,4.3335
2024-04-02,CZK,Czech Koruna,Czech Republic,25.0835
2024-04-02,HUF,Hungarian Forint,Hungary,388.6473
2024-04-02,RON,Romanian Leu,Romania,5.1037
2024-04-02,HRK,Croatian Kuna,Croatia,7.6491
2024-04-02,CHF,Swiss Franc,Switzerland,0.9197
2024-04-02,GBP,British Pound,United Kingdom,0.879
2024-04-02,USD,US Dollar,United States,1.0792
2024-04-03,EUR,Euro,Eurozone,1.0237
2024-04-03,SEK,Swedish Krona,Sweden,11.4524
2024-04-03,NOK,Norwegian Krone,Norway,11.528
2024-04-03,DKK,Danish Krone,Denmark,7.2463
2024-04-03,PLN,Polish Zloty,Poland,4.26
2024-04-03,CZK,Czech Koruna,Czech Republic,25.2429
2024-04-03,HUF,Hungarian Forint,Hungary,396.6514
2024-04-03,RON,Romanian Leu,Romania,4.8978
2024-04-03,HRK,Croatian Kuna,Croatia,7.3671
2024-04-03,CHF,Swiss Franc,Switzerland,0.9589
2024-04-03,GBP,British Pound,United Kingdom,0.885
2024-04-03,USD,US Dollar,United States,1.0817
2024-04-04,EUR,Euro,Eurozone,0.9803
2024-04-04,SEK,Swedish Krona,Sweden,11.0963
2024-04-04,NOK,Norwegian Krone,Norway,11.2454
2024-04-04,DKK,Danish Krone,Denmark,7.6454
2024-04-04,PLN,Polish Zloty,Poland,4.2209
2024-04-04,CZK,Czech Koruna,Czech Republic,25.2956
2024-04-04,HUF,Hungarian Forint,Hungary,388.1654
2024-04-04,RON,Romanian Leu,Romania,4.9862
2024-04-04,HRK,Croatian Kuna,Croatia,7.5984
2024-04-04,CHF,Swiss Franc,Switzerland,0.9586
2024-04-04,GBP,British Pound,United Kingdom,0.8449
2024-04-04,USD,US Dollar,United States,1.0483
2024-04-05,EUR,Euro,Eurozone,0.9782
2024-04-05,SEK,Swedish Krona,Sweden,11.52
2024-04-05,NOK,Norwegian Krone,Norway,11.8398
2024-04-05,DKK,Danish Krone,Denmark,7.5036
2024-04-05,PLN,Polish Zloty,Poland,4.3461
2024-04-05,CZK,Czech Koruna,Czech Republic,25.4293
2024-04-05,HUF,Hungarian Forint,Hungary,385.8355
2024-04-05,RON,Romanian Leu,Romania,5.0936
2024-04-05,HRK,Croatian Kuna,Croatia,7.4933
2024-04-05,CHF,Swiss Franc,Switzerland,0.9334
2024-04-05,GBP,British Pound,United Kingdom,0.861
2024-04-05,USD,US Dollar,United States,1.0506
2024-04-08,EUR,Euro,Eurozone,0.98
2024-04-08,SEK,Swedish Krona,Sweden,11.4107
2024-04-08,NOK,Norwegian Krone,Norway,11.2901
2024-04-08,DKK,Danish Krone,Denmark,7.5062
2024-04-08,PLN,Polish Zloty,Poland,4.254
2024-04-08,CZK,Czech Koruna,Czech Republic,25.0127
2024-04-08,HUF,Hungarian Forint,Hungary,388.5111
2024-04-08,RON,Romanian Leu,Romania,4.927
2024-04-08,HRK,Croatian Kuna,Croatia,7.629
2024-04-08,CHF,Swiss Franc,Switzerland,0.9286
2024-04-08,GBP,British Pound,United Kingdom,0.8634
2024-04-08,USD,US Dollar,United States,1.0784
2024-04-09,EUR,Euro,Eurozone,1.0098
2024-04-09,SEK,Swedish Krona,Sweden,11.5449
2024-04-09,NOK,Norwegian Krone,Norway,11.7416
2024-04-09,DKK,Danish Krone,Denmark,7.3324
2024-04-09,PLN,Polish Zloty,Poland,4.1985
2024-04-09,CZK,Czech Koruna,Czech Republic,24.8208
2024-04-09,HUF,Hungarian Forint,Hungary,395.7448
2024-04-09,RON,Romanian Leu,Romania,4.8362
2024-04-09,HRK,Croatian Kuna,Croatia,7.5284
2024-04-09,CHF,Swiss Franc,Switzerland,0.9455
2024-04-09,GBP,British Pound,United Kingdom,0.8514
2024-04-09,USD,US Dollar,United States,1.0976
2024-04-10,EUR,Euro,Eurozone,0.9764
2024-04-10,SEK,Swedish Krona,Sweden,10.9632
2024-04-10,NOK,Norwegian Krone,Norway,11.7385
2024-04-10,DKK,Danish Krone,Denmark,7.458
2024-04-10,PLN,Polish Zloty,Poland,4.3688
2024-04-10,CZK,Czech Koruna,Czech Republic,25.0815
2024-04-10,HUF,Hungarian Forint,Hungary,387.5126
2024-04-10,RON,Romanian Leu,Romania,5.0652
2024-04-10,HRK,Croatian Kuna,Croatia,7.6653
2024-04-10,CHF,Swiss Franc,Switzerland,0.951
2024-04-10,GBP,British Pound,United Kingdom,0.8482
2024-04-10,USD,US Dollar,United States,1.0858
2024-04-11,EUR,Euro,Eurozone,0.9917
2024-04-11,SEK,Swedish Krona,Sweden,10.9743
2024-04-11,NOK,Norwegian Krone,Norway,11.8699
2024-04-11,DKK,Danish Krone,Denmark,7.2974
2024-04-11,PLN,Polish Zloty,Poland,4.4367
2024-04-11,CZK,Czech Koruna,Czech Republic,25.0984
2024-04-11,HUF,Hungarian Forint,Hungary,386.066
2024-04-11,RON,Romanian Leu,Romania,4.9825
2024-04-11,HRK,Croatian Kuna,Croatia,7.6985
2024-04-11,CHF,Swiss Franc,Switzerland,0.9531
2024-04-11,GBP,British Pound,United Kingdom,0.8758
2024-04-11,USD,US Dollar,United States,1.0903
2024-04-12,EUR,Euro,Eurozone,1.0115
2024-04-12,SEK,Swedish Krona,Sweden,11.4857
2024-04-12,NOK,Norwegian Krone,Norway,11.4061
2024-04-12,DKK,Danish Krone,Denmark,7.4553
2024-04-12,PLN,Polish Zloty,Poland,4.2477
2024-04-12,CZK,Czech Koruna,Czech Republic,25.9168
2024-04-12,HUF,Hungarian Forint,Hungary,403.9842
2024-04-12,RON,Romanian Leu,Romania,4.8327
2024-04-12,HRK,Croatian Kuna,Croatia,7.6229
2024-04-12,CHF,Swiss Franc,Switzerland,0.964
2024-04-12,GBP,British Pound,United Kingdom,0.8435
2024-04-12,USD,US Dollar,United States,1.0844
2024-04-15,EUR,Euro,Eurozone,1.0249
2024-04-15,SEK,Swedish Krona,Sweden,10.9354
2024-04-15,NOK,Norwegian Krone,Norway,11.7172
2024-04-15,DKK,Danish Krone,Denmark,7.3693
2024-04-15,PLN,Polish Zloty,Poland,4.43
2024-04-15,CZK,Czech Koruna,Czech Republic,25.8917
2024-04-15,HUF,Hungarian Forint,Hungary,403.9891
2024-04-15,RON,Romanian Leu,Romania,4.9623
2024-04-15,HRK,Croatian Kuna,Croatia,7.6936
2024-04-15,CHF,Swiss Franc,Switzerland,0.9594
2024-04-15,GBP,British Pound,United Kingdom,0.8507
2024-04-15,USD,US Dollar,United States,1.1013
2024-04-16,EUR,Euro,Eurozone,0.9722
2024-04-16,SEK,Swedish Krona,Sweden,11.315
2024-04-16,NOK,Norwegian Krone,Norway,11.3924
2024-04-16,DKK,Danish Krone,Denmark,7.2902
2024-04-16,PLN,Polish Zloty,Poland,4.2103
2024-04-16,CZK,Czech Koruna,Czech Republic,25.4766
2024-04-16,HUF,Hungarian Forint,Hungary,389.7194
2024-04-16,RON,Romanian Leu,Romania,5.037
2024-04-16,HRK,Croatian Kuna,Croatia,7.3336
2024-04-16,CHF,Swiss Franc,Switzerland,0.9296
2024-04-16,GBP,British Pound,United Kingdom,0.862
2024-04-16,USD,US Dollar,United States,1.0988
2024-04-17,EUR,Euro,Eurozone,0.9891
2024-04-17,SEK,Swedish Krona,Sweden,11.335
2024-04-17,NOK,Norwegian Krone,Norway,11.8482
2024-04-17,DKK,Danish Krone,Denmark,7.5119
2024-04-17,PLN,Polish Zloty,Poland,4.2508
2024-04-17,CZK,Czech Koruna,Czech Republic,24.4615
2024-04-17,HUF,Hungarian Forint,Hungary,402.238
2024-04-17,RON,Romanian Leu,Romania,4.8272
2024-04-17,HRK,Croatian Kuna,Croatia,7.6993
2024-04-17,CHF,Swiss Franc,Switzerland,0.9416
2024-04-17,GBP,British Pound,United Kingdom,0.8827
2024-04-17,USD,US Dollar,United States,1.0994
2024-04-18,EUR,Euro,Eurozone,1.0299
2024-04-18,SEK,Swedish Krona,Sweden,11.1492
2024-04-18,NOK,Norwegian Krone,Norway,11.7656
2024-04-18,DKK,Danish Krone,Denmark,7.4161
2024-04-18,PLN,Polish Zloty,Poland,4.3148
2024-04-18,CZK,Czech Koruna,Czech Republic,25.3726
2024-04-18,HUF,Hungarian Forint,Hungary,402.3225
2024-04-18,RON,Romanian Leu,Romania,5.1144
2024-04-18,HRK,Croatian Kuna,Croatia,7.6512
2024-04-18,CHF,Swiss Franc,Switzerland,0.9354
2024-04-18,GBP,British Pound,United Kingdom,0.8559
2024-04-18,USD,US Dollar,United States,1.0954
2024-04-19,EUR,Euro,Eurozone,0.9843
2024-04-19,SEK,Swedish Krona,Sweden,10.9871
2024-04-19,NOK,Norwegian Krone,Norway,11.479
2024-04-19,DKK,Danish Krone,Denmark,7.3648
2024-04-19,PLN,Polish Zloty,Poland,4.2672
2024-04-19,CZK,Czech Koruna,Czech Republic,24.7775
2024-04-19,HUF,Hungarian Forint,Hungary,382.6888
2024-04-19,RON,Romanian Leu,Romania,4.8262
2024-04-19,HRK,Croatian Kuna,Croatia,7.7504
2024-04-19,CHF,Swiss Franc,Switzerland,0.9359
2024-04-19,GBP,British Pound,United Kingdom,0.854
2024-04-19,USD,US Dollar,United States,1.0916
2024-04-22,EUR,Euro,Eurozone,0.9831
2024-04-22,SEK,Swedish Krona,Sweden,11.5537
2024-04-22,NOK,Norwegian Krone,Norway,11.779
2024-04-22,DKK,Danish Krone,Denmark,7.2762
2024-04-22,PLN,Polish Zloty,Poland,4.2986
2024-04-22,CZK,Czech Koruna,Czech Republic,25.7528
2024-04-22,HUF,Hungarian Forint,Hungary,404.0001
2024-04-22,RON,Romanian Leu,Romania,4.9603
2024-04-22,HRK,Croatian Kuna,Croatia,7.5812
2024-04-22,CHF,Swiss Franc,Switzerland,0.9212
2024-04-22,GBP,British Pound,United Kingdom,0.8853
2024-04-22,USD,US Dollar,United States,1.0626
2024-04-23,EUR,Euro,Eurozone,1.0266
2024-04-23,SEK,Swedish Krona,Sweden,11.351
2024-04-23,NOK,Norwegian Krone,Norway,11.6549
2024-04-23,DKK,Danish Krone,Denmark,7.4657
2024-04-23,PLN,Polish Zloty,Poland,4.2502
2024-04-23,CZK,Czech Koruna,Czech Republic,24.6913
2024-04-23,HUF,Hungarian Forint,Hungary,386.9007
2024-04-23,RON,Romanian Leu,Romania,4.8765
2024-04-23,HRK,Croatian Kuna,Croatia,7.6563
2024-04-23,CHF,Swiss Franc,Switzerland,0.9315
2024-04-23,GBP,British Pound,United Kingdom,0.8372
2024-04-23,USD,US Dollar,United States,1.1104
2024-04-24,EUR,Euro,Eurozone,1.023
2024-04-24,SEK,Swedish Krona,Sweden,11.5387
2024-04-24,NOK,Norwegian Krone,Norway,11.9239
2024-04-24,DKK,Danish Krone,Denmark,7.314
