DateKey,Date,Year,Quarter,QuarterNumber,MonthNumber,MonthName,MonthYear,WeekNumber,Day,DayName,DayOfWeek,IsWeekend,FiscalYear,FiscalQuarter
20231028,2023-10-28,2023,Q4,4,10,October,Oct 2023,43,28,Saturday,6,True,FY2023,FQ2
20231029,2023-10-29,2023,Q4,4,10,October,Oct 2023,43,29,Sunday,7,True,FY2023,FQ2
20231030,2023-10-30,2023,Q4,4,10,October,Oct 2023,44,30,Monday,1,False,FY2023,FQ2
20231031,2023-10-31,2023,Q4,4,10,October,Oct 2023,44,31,Tuesday,2,False,FY2023,FQ2
20231101,2023-11-01,2023,Q4,4,11,November,Nov 2023,44,1,Wednesday,3,False,FY2023,FQ2
20231102,2023-11-02,2023,Q4,4,11,November,Nov 2023,44,2,Thursday,4,False,FY2023,FQ2
20231103,2023-11-03,2023,Q4,4,11,November,Nov 2023,44,3,Friday,5,False,FY2023,FQ2
20231104,2023-11-04,2023,Q4,4,11,November,Nov 2023,44,4,Saturday,6,True,FY2023,FQ2
20231105,2023-11-05,2023,Q4,4,11,November,Nov 2023,44,5,Sunday,7,True,FY2023,FQ2
20231106,2023-11-06,2023,Q4,4,11,November,Nov 2023,45,6,Monday,1,False,FY2023,FQ2
20231107,2023-11-07,2023,Q4,4,11,November,Nov 2023,45,7,Tuesday,2,False,FY2023,FQ2
20231108,2023-11-08,2023,Q4,4,11,November,Nov 2023,45,8,Wednesday,3,False,FY2023,FQ2
20231109,2023-11-09,2023,Q4,4,11,November,Nov 2023,45,9,Thursday,4,False,FY2023,FQ2
20231110,2023-11-10,2023,Q4,4,11,November,Nov 2023,45,10,Friday,5,False,FY2023,FQ2
20231111,2023-11-11,2023,Q4,4,11,November,Nov 2023,45,11,Saturday,6,True,FY2023,FQ2
20231112,2023-11-12,2023,Q4,4,11,November,Nov 2023,45,12,Sunday,7,True,FY2023,FQ2
20231113,2023-11-13,2023,Q4,4,11,November,Nov 2023,46,13,Monday,1,False,FY2023,FQ2
20231114,2023-11-14,2023,Q4,4,11,November,Nov 2023,46,14,Tuesday,2,False,FY2023,FQ2
20231115,2023-11-15,2023,Q4,4,11,November,Nov 2023,46,15,Wednesday,3,False,FY2023,FQ2
20231116,2023-11-16,2023,Q4,4,11,November,Nov 2023,46,16,Thursday,4,False,FY2023,FQ2
20231117,2023-11-17,2023,Q4,4,11,November,Nov 2023,46,17,Friday,5,False,FY2023,FQ2
20231118,2023-11-18,2023,Q4,4,11,November,Nov 2023,46,18,Saturday,6,True,FY2023,FQ2
20231119,2023-11-19,2023,Q4,4,11,November,Nov 2023,46,19,Sunday,7,True,FY2023,FQ2
20231120,2023-11-20,2023,Q4,4,11,November,Nov 2023,47,20,Monday,1,False,FY2023,FQ2
20231121,2023-11-21,2023,Q4,4,11,November,Nov 2023,47,21,Tuesday,2,False,FY2023,FQ2
20231122,2023-11-22,2023,Q4,4,11,November,Nov 2023,47,22,Wednesday,3,False,FY2023,FQ2
20231123,2023-11-23,2023,Q4,4,11,November,Nov 2023,47,23,Thursday,4,False,FY2023,FQ2
20231124,2023-11-24,2023,Q4,4,11,November,Nov 2023,47,24,Friday,5,False,FY2023,FQ2
20231125,2023-11-25,2023,Q4,4,11,November,Nov 2023,47,25,Saturday,6,True,FY2023,FQ2
20231126,2023-11-26,2023,Q4,4,11,November,Nov 2023,47,26,Sunday,7,True,FY2023,FQ2
20231127,2023-11-27,2023,Q4,4,11,November,Nov 2023,48,27,Monday,1,False,FY2023,FQ2
20231128,2023-11-28,2023,Q4,4,11,November,Nov 2023,48,28,Tuesday,2,False,FY2023,FQ2
20231129,2023-11-29,2023,Q4,4,11,November,Nov 2023,48,29,Wednesday,3,False,FY2023,FQ2
20231130,2023-11-30,2023,Q4,4,11,November,Nov 2023,48,30,Thursday,4,False,FY2023,FQ2
20231201,2023-12-01,2023,Q4,4,12,December,Dec 2023,48,1,Friday,5,False,FY2023,FQ2
20231202,2023-12-02,2023,Q4,4,12,December,Dec 2023,48,2,Saturday,6,True,FY2023,FQ2
20231203,2023-12-03,2023,Q4,4,12,December,Dec 2023,48,3,Sunday,7,True,FY2023,FQ2
20231204,2023-12-04,2023,Q4,4,12,December,Dec 2023,49,4,Monday,1,False,FY2023,FQ2
20231205,2023-12-05,2023,Q4,4,12,December,Dec 2023,49,5,Tuesday,2,False,FY2023,FQ2
20231206,2023-12-06,2023,Q4,4,12,December,Dec 2023,49,6,Wednesday,3,False,FY2023,FQ2
20231207,2023-12-07,2023,Q4,4,12,December,Dec 2023,49,7,Thursday,4,False,FY2023,FQ2
20231208,2023-12-08,2023,Q4,4,12,December,Dec 2023,49,8,Friday,5,False,FY2023,FQ2
20231209,2023-12-09,2023,Q4,4,12,December,Dec 2023,49,9,Saturday,6,True,FY2023,FQ2
20231210,2023-12-10,2023,Q4,4,12,December,Dec 2023,49,10,Sunday,7,True,FY2023,FQ2
20231211,2023-12-11,2023,Q4,4,12,December,Dec 2023,50,11,Monday,1,False,FY2023,FQ2
20231212,2023-12-12,2023,Q4,4,12,December,Dec 2023,50,12,Tuesday,2,False,FY2023,FQ2
20231213,2023-12-13,2023,Q4,4,12,December,Dec 2023,50,13,Wednesday,3,False,FY2023,FQ2
20231214,2023-12-14,2023,Q4,4,12,December,Dec 2023,50,14,Thursday,4,False,FY2023,FQ2
20231215,2023-12-15,2023,Q4,4,12,December,Dec 2023,50,15,Friday,5,False,FY2023,FQ2
20231216,2023-12-16,2023,Q4,4,12,December,Dec 2023,50,16,Saturday,6,True,FY2023,FQ2
20231217,2023-12-17,2023,Q4,4,12,December,Dec 2023,50,17,Sunday,7,True,FY2023,FQ2
20231218,2023-12-18,2023,Q4,4,12,December,Dec 2023,51,18,Monday,1,False,FY2023,FQ2
20231219,2023-12-19,2023,Q4,4,12,December,Dec 2023,51,19,Tuesday,2,False,FY2023,FQ2
20231220,2023-12-20,2023,Q4,4,12,December,Dec 2023,51,20,Wednesday,3,False,FY2023,FQ2
20231221,2023-12-21,2023,Q4,4,12,December,Dec 2023,51,21,Thursday,4,False,FY2023,FQ2
20231222,2023-12-22,2023,Q4,4,12,December,Dec 2023,51,22,Friday,5,False,FY2023,FQ2
20231223,2023-12-23,2023,Q4,4,12,December,Dec 2023,51,23,Saturday,6,True,FY2023,FQ2
20231224,2023-12-24,2023,Q4,4,12,December,Dec 2023,51,24,Sunday,7,True,FY2023,FQ2
20231225,2023-12-25,2023,Q4,4,12,December,Dec 2023,52,25,Monday,1,False,FY2023,FQ2
20231226,2023-12-26,2023,Q4,4,12,December,Dec 2023,52,26,Tuesday,2,False,FY2023,FQ2
20231227,2023-12-27,2023,Q4,4,12,December,Dec 2023,52,27,Wednesday,3,False,FY2023,FQ2
20231228,2023-12-28,2023,Q4,4,12,December,Dec 2023,52,28,Thursday,4,False,FY2023,FQ2
20231229,2023-12-29,2023,Q4,4,12,December,Dec 2023,52,29,Friday,5,False,FY2023,FQ2
20231230,2023-12-30,2023,Q4,4,12,December,Dec 2023,52,30,Saturday,6,True,FY2023,FQ2
20231231,2023-12-31,2023,Q4,4,12,December,Dec 2023,52,31,Sunday,7,True,FY2023,FQ2
20240101,2024-01-01,2024,Q1,1,1,January,Jan 2024,1,1,Monday,1,False,FY2023,FQ3
20240102,2024-01-02,2024,Q1,1,1,January,Jan 2024,1,2,Tuesday,2,False,FY2023,FQ3
20240103,2024-01-03,2024,Q1,1,1,January,Jan 2024,1,3,Wednesday,3,False,FY2023,FQ3
20240104,2024-01-04,2024,Q1,1,1,January,Jan 2024,1,4,Thursday,4,False,FY2023,FQ3
20240105,2024-01-05,2024,Q1,1,1,January,Jan 2024,1,5,Friday,5,False,FY2023,FQ3
20240106,2024-01-06,2024,Q1,1,1,January,Jan 2024,1,6,Saturday,6,True,FY2023,FQ3
20240107,2024-01-07,2024,Q1,1,1,January,Jan 2024,1,7,Sunday,7,True,FY2023,FQ3
20240108,2024-01-08,2024,Q1,1,1,January,Jan 2024,2,8,Monday,1,False,FY2023,FQ3
20240109,2024-01-09,2024,Q1,1,1,January,Jan 2024,2,9,Tuesday,2,False,FY2023,FQ3
20240110,2024-01-10,2024,Q1,1,1,January,Jan 2024,2,10,Wednesday,3,False,FY2023,FQ3
20240111,2024-01-11,2024,Q1,1,1,January,Jan 2024,2,11,Thursday,4,False,FY2023,FQ3
20240112,2024-01-12,2024,Q1,1,1,January,Jan 2024,2,12,Friday,5,False,FY2023,FQ3
20240113,2024-01-13,2024,Q1,1,1,January,Jan 2024,2,13,Saturday,6,True,FY2023,FQ3
20240114,2024-01-14,2024,Q1,1,1,January,Jan 2024,2,14,Sunday,7,True,FY2023,FQ3
20240115,2024-01-15,2024,Q1,1,1,January,Jan 2024,3,15,Monday,1,False,FY2023,FQ3
20240116,2024-01-16,2024,Q1,1,1,January,Jan 2024,3,16,Tuesday,2,False,FY2023,FQ3
20240117,2024-01-17,2024,Q1,1,1,January,Jan 2024,3,17,Wednesday,3,False,FY2023,FQ3
20240118,2024-01-18,2024,Q1,1,1,January,Jan 2024,3,18,Thursday,4,False,FY2023,FQ3
20240119,2024-01-19,2024,Q1,1,1,January,Jan 2024,3,19,Friday,5,False,FY2023,FQ3
20240120,2024-01-20,2024,Q1,1,1,January,Jan 2024,3,20,Saturday,6,True,FY2023,FQ3
20240121,2024-01-21,2024,Q1,1,1,January,Jan 2024,3,21,Sunday,7,True,FY2023,FQ3
20240122,2024-01-22,2024,Q1,1,1,January,Jan 2024,4,22,Monday,1,False,FY2023,FQ3
20240123,2024-01-23,2024,Q1,1,1,January,Jan 2024,4,23,Tuesday,2,False,FY2023,FQ3
20240124,2024-01-24,2024,Q1,1,1,January,Jan 2024,4,24,Wednesday,3,False,FY2023,FQ3
20240125,2024-01-25,2024,Q1,1,1,January,Jan 2024,4,25,Thursday,4,False,FY2023,FQ3
20240126,2024-01-26,2024,Q1,1,1,January,Jan 2024,4,26,Friday,5,False,FY2023,FQ3
20240127,2024-01-27,2024,Q1,1,1,January,Jan 2024,4,27,Saturday,6,True,FY2023,FQ3
20240128,2024-01-28,2024,Q1,1,1,January,Jan 2024,4,28,Sunday,7,True,FY2023,FQ3
20240129,2024-01-29,2024,Q1,1,1,January,Jan 2024,5,29,Monday,1,False,FY2023,FQ3
20240130,2024-01-30,2024,Q1,1,1,January,Jan 2024,5,30,Tuesday,2,False,FY2023,FQ3
20240131,2024-01-31,2024,Q1,1,1,January,Jan 2024,5,31,Wednesday,3,False,FY2023,FQ3
20240201,2024-02-01,2024,Q1,1,2,February,Feb 2024,5,1,Thursday,4,False,FY2023,FQ3
20240202,2024-02-02,2024,Q1,1,2,February,Feb 2024,5,2,Friday,5,False,FY2023,FQ3
20240203,2024-02-03,2024,Q1,1,2,February,Feb 2024,5,3,Saturday,6,True,FY2023,FQ3
20240204,2024-02-04,2024,Q1,1,2,February,Feb 2024,5,4,Sunday,7,True,FY2023,FQ3
20240205,2024-02-05,2024,Q1,1,2,February,Feb 2024,6,5,Monday,1,False,FY2023,FQ3
20240206,2024-02-06,2024,Q1,1,2,February,Feb 2024,6,6,Tuesday,2,False,FY2023,FQ3
20240207,2024-02-07,2024,Q1,1,2,February,Feb 2024,6,7,Wednesday,3,False,FY2023,FQ3
20240208,2024-02-08,2024,Q1,1,2,February,Feb 2024,6,8,Thursday,4,False,FY2023,FQ3
20240209,2024-02-09,2024,Q1,1,2,February,Feb 2024,6,9,Friday,5,False,FY2023,FQ3
20240210,2024-02-10,2024,Q1,1,2,February,Feb 2024,6,10,Saturday,6,True,FY2023,FQ3
20240211,2024-02-11,2024,Q1,1,2,February,Feb 2024,6,11,Sunday,7,True,FY2023,FQ3
20240212,2024-02-12,2024,Q1,1,2,February,Feb 2024,7,12,Monday,1,False,FY2023,FQ3
20240213,2024-02-13,2024,Q1,1,2,February,Feb 2024,7,13,Tuesday,2,False,FY2023,FQ3
20240214,2024-02-14,2024,Q1,1,2,February,Feb 2024,7,14,Wednesday,3,False,FY2023,FQ3
20240215,2024-02-15,2024,Q1,1,2,February,Feb 2024,7,15,Thursday,4,False,FY2023,FQ3
20240216,2024-02-16,2024,Q1,1,2,February,Feb 2024,7,16,Friday,5,False,FY2023,FQ3
20240217,2024-02-17,2024,Q1,1,2,February,Feb 2024,7,17,Saturday,6,True,FY2023,FQ3
20240218,2024-02-18,2024,Q1,1,2,February,Feb 2024,7,18,Sunday,7,True,FY2023,FQ3
20240219,2024-02-19,2024,Q1,1,2,February,Feb 2024,8,19,Monday,1,False,FY2023,FQ3
20240220,2024-02-20,2024,Q1,1,2,February,Feb 2024,8,20,Tuesday,2,False,FY2023,FQ3
20240221,2024-02-21,2024,Q1,1,2,February,Feb 2024,8,21,Wednesday,3,False,FY2023,FQ3
20240222,2024-02-22,2024,Q1,1,2,February,Feb 2024,8,22,Thursday,4,False,FY2023,FQ3
20240223,2024-02-23,2024,Q1,1,2,February,Feb 2024,8,23,Friday,5,False,FY2023,FQ3
20240224,2024-02-24,2024,Q1,1,2,February,Feb 2024,8,24,Saturday,6,True,FY2023,FQ3
20240225,2024-02-25,2024,Q1,1,2,February,Feb 2024,8,25,Sunday,7,True,FY2023,FQ3
20240226,2024-02-26,2024,Q1,1,2,February,Feb 2024,9,26,Monday,1,False,FY2023,FQ3
20240227,2024-02-27,2024,Q1,1,2,February,Feb 2024,9,27,Tuesday,2,False,FY2023,FQ3
20240228,2024-02-28,2024,Q1,1,2,February,Feb 2024,9,28,Wednesday,3,False,FY2023,FQ3
20240229,2024-02-29,2024,Q1,1,2,February,Feb 2024,9,29,Thursday,4,False,FY2023,FQ3
20240301,2024-03-01,2024,Q1,1,3,March,Mar 2024,9,1,Friday,5,False,FY2023,FQ3
20240302,2024-03-02,2024,Q1,1,3,March,Mar 2024,9,2,Saturday,6,True,FY2023,FQ3
20240303,2024-03-03,2024,Q1,1,3,March,Mar 2024,9,3,Sunday,7,True,FY2023,FQ3
20240304,2024-03-04,2024,Q1,1,3,March,Mar 2024,10,4,Monday,1,False,FY2023,FQ3
20240305,2024-03-05,2024,Q1,1,3,March,Mar 2024,10,5,Tuesday,2,False,FY2023,FQ3
20240306,2024-03-06,2024,Q1,1,3,March,Mar 2024,10,6,Wednesday,3,False,FY2023,FQ3
20240307,2024-03-07,2024,Q1,1,3,March,Mar 2024,10,7,Thursday,4,False,FY2023,FQ3
20240308,2024-03-08,2024,Q1,1,3,March,Mar 2024,10,8,Friday,5,False,FY2023,FQ3
20240309,2024-03-09,2024,Q1,1,3,March,Mar 2024,10,9,Saturday,6,True,FY2023,FQ3
20240310,2024-03-10,2024,Q1,1,3,March,Mar 2024,10,10,Sunday,7,True,FY2023,FQ3
20240311,2024-03-11,2024,Q1,1,3,March,Mar 2024,11,11,Monday,1,False,FY2023,FQ3
20240312,2024-03-12,2024,Q1,1,3,March,Mar 2024,11,12,Tuesday,2,False,FY2023,FQ3
20240313,2024-03-13,2024,Q1,1,3,March,Mar 2024,11,13,Wednesday,3,False,FY2023,FQ3
20240314,2024-03-14,2024,Q1,1,3,March,Mar 2024,11,14,Thursday,4,False,FY2023,FQ3
20240315,2024-03-15,2024,Q1,1,3,March,Mar 2024,11,15,Friday,5,False,FY2023,FQ3
20240316,2024-03-16,2024,Q1,1,3,March,Mar 2024,11,16,Saturday,6,True,FY2023,FQ3
20240317,2024-03-17,2024,Q1,1,3,March,Mar 2024,11,17,Sunday,7,True,FY2023,FQ3
20240318,2024-03-18,2024,Q1,1,3,March,Mar 2024,12,18,Monday,1,False,FY2023,FQ3
20240319,2024-03-19,2024,Q1,1,3,March,Mar 2024,12,19,Tuesday,2,False,FY2023,FQ3
20240320,2024-03-20,2024,Q1,1,3,March,Mar 2024,12,20,Wednesday,3,False,FY2023,FQ3
20240321,2024-03-21,2024,Q1,1,3,March,Mar 2024,12,21,Thursday,4,False,FY2023,FQ3
20240322,2024-03-22,2024,Q1,1,3,March,Mar 2024,12,22,Friday,5,False,FY2023,FQ3
20240323,2024-03-23,2024,Q1,1,3,March,Mar 2024,12,23,Saturday,6,True,FY2023,FQ3
20240324,2024-03-24,2024,Q1,1,3,March,Mar 2024,12,24,Sunday,7,True,FY2023,FQ3
20240325,2024-03-25,2024,Q1,1,3,March,Mar 2024,13,25,Monday,1,False,FY2023,FQ3
20240326,2024-03-26,2024,Q1,1,3,March,Mar 2024,13,26,Tuesday,2,False,FY2023,FQ3
20240327,2024-03-27,2024,Q1,1,3,March,Mar 2024,13,27,Wednesday,3,False,FY2023,FQ3
20240328,2024-03-28,2024,Q1,1,3,March,Mar 2024,13,28,Thursday,4,False,FY2023,FQ3
20240329,2024-03-29,2024,Q1,1,3,March,Mar 2024,13,29,Friday,5,False,FY2023,FQ3
20240330,2024-03-30,2024,Q1,1,3,March,Mar 2024,13,30,Saturday,6,True,FY2023,FQ3
20240331,2024-03-31,2024,Q1,1,3,March,Mar 2024,13,31,Sunday,7,True,FY2023,FQ3
20240401,2024-04-01,2024,Q2,2,4,April,Apr 2024,14,1,Monday,1,False,FY2023,FQ4
20240402,2024-04-02,2024,Q2,2,4,April,Apr 2024,14,2,Tuesday,2,False,FY2023,FQ4
20240403,2024-04-03,2024,Q2,2,4,April,Apr 2024,14,3,Wednesday,3,False,FY2023,FQ4
20240404,2024-04-04,2024,Q2,2,4,April,Apr 2024,14,4,Thursday,4,False,FY2023,FQ4
20240405,2024-04-05,2024,Q2,2,4,April,Apr 2024,14,5,Friday,5,False,FY2023,FQ4
20240406,2024-04-06,2024,Q2,2,4,April,Apr 2024,14,6,Saturday,6,True,FY2023,FQ4
20240407,2024-04-07,2024,Q2,2,4,April,Apr 2024,14,7,Sunday,7,True,FY2023,FQ4
20240408,2024-04-08,2024,Q2,2,4,April,Apr 2024,15,8,Monday,1,False,FY2023,FQ4
20240409,2024-04-09,2024,Q2,2,4,April,Apr 2024,15,9,Tuesday,2,False,FY2023,FQ4
20240410,2024-04-10,2024,Q2,2,4,April,Apr 2024,15,10,Wednesday,3,False,FY2023,FQ4
20240411,2024-04-11,2024,Q2,2,4,April,Apr 2024,15,11,Thursday,4,False,FY2023,FQ4
20240412,2024-04-12,2024,Q2,2,4,April,Apr 2024,15,12,Friday,5,False,FY2023,FQ4
20240413,2024-04-13,2024,Q2,2,4,April,Apr 2024,15,13,Saturday,6,True,FY2023,FQ4
20240414,2024-04-14,2024,Q2,2,4,April,Apr 2024,15,14,Sunday,7,True,FY2023,FQ4
20240415,2024-04-15,2024,Q2,2,4,April,Apr 2024,16,15,Monday,1,False,FY2023,FQ4
20240416,2024-04-16,2024,Q2,2,4,April,Apr 2024,16,16,Tuesday,2,False,FY2023,FQ4
20240417,2024-04-17,2024,Q2,2,4,April,Apr 2024,16,17,Wednesday,3,False,FY2023,FQ4
20240418,2024-04-18,2024,Q2,2,4,April,Apr 2024,16,18,Thursday,4,False,FY2023,FQ4
20240419,2024-04-19,2024,Q2,2,4,April,Apr 2024,16,19,Friday,5,False,FY2023,FQ4
20240420,2024-04-20,2024,Q2,2,4,April,Apr 2024,16,20,Saturday,6,True,FY2023,FQ4
20240421,2024-04-21,2024,Q2,2,4,April,Apr 2024,16,21,Sunday,7,True,FY2023,FQ4
20240422,2024-04-22,2024,Q2,2,4,April,Apr 2024,17,22,Monday,1,False,FY2023,FQ4
20240423,2024-04-23,2024,Q2,2,4,April,Apr 2024,17,23,Tuesday,2,False,FY2023,FQ4
20240424,2024-04-24,2024,Q2,2,4,April,Apr 2024,17,24,Wednesday,3,False,FY2023,FQ4
20240425,2024-04-25,2024,Q2,2,4,April,Apr 2024,17,25,Thursday,4,False,FY2023,FQ4
20240426,2024-04-26,2024,Q2,2,4,April,Apr 2024,17,26,Friday,5,False,FY2023,FQ4
20240427,2024-04-27,2024,Q2,2,4,April,Apr 2024,17,27,Saturday,6,True,FY2023,FQ4
20240428,2024-04-28,2024,Q2,2,4,April,Apr 2024,17,28,Sunday,7,True,FY2023,FQ4
20240429,2024-04-29,2024,Q2,2,4,April,Apr 2024,18,29,Monday,1,False,FY2023,FQ4
20240430,2024-04-30,2024,Q2,2,4,April,Apr 2024,18,30,Tuesday,2,False,FY2023,FQ4
20240501,2024-05-01,2024,Q2,2,5,May,May 2024,18,1,Wednesday,3,False,FY2023,FQ4
20240502,2024-05-02,2024,Q2,2,5,May,May 2024,18,2,Thursday,4,False,FY2023,FQ4
20240503,2024-05-03,2024,Q2,2,5,May,May 2024,18,3,Friday,5,False,FY2023,FQ4
20240504,2024-05-04,2024,Q2,2,5,May,May 2024,18,4,Saturday,6,True,FY2023,FQ4
20240505,2024-05-05,2024,Q2,2,5,May,May 2024,18,5,Sunday,7,True,FY2023,FQ4
20240506,2024-05-06,2024,Q2,2,5,May,May 2024,19,6,Monday,1,False,FY2023,FQ4
20240507,2024-05-07,2024,Q2,2,5,May,May 2024,19,7,Tuesday,2,False,FY2023,FQ4
20240508,2024-05-08,2024,Q2,2,5,May,May 2024,19,8,Wednesday,3,False,FY2023,FQ4
20240509,2024-05-09,2024,Q2,2,5,May,May 2024,19,9,Thursday,4,False,FY2023,FQ4
20240510,2024-05-10,2024,Q2,2,5,May,May 2024,19,10,Friday,5,False,FY2023,FQ4
20240511,2024-05-11,2024,Q2,2,5,May,May 2024,19,11,Saturday,6,True,FY2023,FQ4
20240512,2024-05-12,2024,Q2,2,5,May,May 2024,19,12,Sunday,7,True,FY2023,FQ4
20240513,2024-05-13,2024,Q2,2,5,May,May 2024,20,13,Monday,1,False,FY2023,FQ4
20240514,2024-05-14,2024,Q2,2,5,May,May 2024,20,14,Tuesday,2,False,FY2023,FQ4
20240515,2024-05-15,2024,Q2,2,5,May,May 2024,20,15,Wednesday,3,False,FY2023,FQ4
20240516,2024-05-16,2024,Q2,2,5,May,May 2024,20,16,Thursday,4,False,FY2023,FQ4
20240517,2024-05-17,2024,Q2,2,5,May,May 2024,20,17,Friday,5,False,FY2023,FQ4
20240518,2024-05-18,2024,Q2,2,5,May,May 2024,20,18,Saturday,6,True,FY2023,FQ4
20240519,2024-05-19,2024,Q2,2,5,May,May 2024,20,19,Sunday,7,True,FY2023,FQ4
20240520,2024-05-20,2024,Q2,2,5,May,May 2024,21,20,Monday,1,False,FY2023,FQ4
20240521,2024-05-21,2024,Q2,2,5,May,May 2024,21,21,Tuesday,2,False,FY2023,FQ4
20240522,2024-05-22,2024,Q2,2,5,May,May 2024,21,22,Wednesday,3,False,FY2023,FQ4
20240523,2024-05-23,2024,Q2,2,5,May,May 2024,21,23,Thursday,4,False,FY2023,FQ4
20240524,2024-05-24,2024,Q2,2,5,May,May 2024,21,24,Friday,5,False,FY2023,FQ4
20240525,2024-05-25,2024,Q2,2,5,May,May 2024,21,25,Saturday,6,True,FY2023,FQ4
20240526,2024-05-26,2024,Q2,2,5,May,May 2024,21,26,Sunday,7,True,FY2023,FQ4
20240527,2024-05-27,2024,Q2,2,5,May,May 2024,22,27,Monday,1,False,FY2023,FQ4
20240528,2024-05-28,2024,Q2,2,5,May,May 2024,22,28,Tuesday,2,False,FY2023,FQ4
20240529,2024-05-29,2024,Q2,2,5,May,May 2024,22,29,Wednesday,3,False,FY2023,FQ4
20240530,2024-05-30,2024,Q2,2,5,May,May 2024,22,30,Thursday,4,False,FY2023,FQ4
20240531,2024-05-31,2024,Q2,2,5,May,May 2024,22,31,Friday,5,False,FY2023,FQ4
20240601,2024-06-01,2024,Q2,2,6,June,Jun 2024,22,1,Saturday,6,True,FY2023,FQ4
20240602,2024-06-02,2024,Q2,2,6,June,Jun 2024,22,2,Sunday,7,True,FY2023,FQ4
20240603,2024-06-03,2024,Q2,2,6,June,Jun 2024,23,3,Monday,1,False,FY2023,FQ4
20240604,2024-06-04,2024,Q2,2,6,June,Jun 2024,23,4,Tuesday,2,False,FY2023,FQ4
20240605,2024-06-05,2024,Q2,2,6,June,Jun 2024,23,5,Wednesday,3,False,FY2023,FQ4
20240606,2024-06-06,2024,Q2,2,6,June,Jun 2024,23,6,Thursday,4,False,FY2023,FQ4
20240607,2024-06-07,2024,Q2,2,6,June,Jun 2024,23,7,Friday,5,False,FY2023,FQ4
20240608,2024-06-08,2024,Q2,2,6,June,Jun 2024,23,8,Saturday,6,True,FY2023,FQ4
20240609,2024-06-09,2024,Q2,2,6,June,Jun 2024,23,9,Sunday,7,True,FY2023,FQ4
20240610,2024-06-10,2024,Q2,2,6,June,Jun 2024,24,10,Monday,1,False,FY2023,FQ4
20240611,2024-06-11,2024,Q2,2,6,June,Jun 2024,24,11,Tuesday,2,False,FY2023,FQ4
20240612,2024-06-12,2024,Q2,2,6,June,Jun 2024,24,12,Wednesday,3,False,FY2023,FQ4
20240613,2024-06-13,2024,Q2,2,6,June,Jun 2024,24,13,Thursday,4,False,FY2023,FQ4
20240614,2024-06-14,2024,Q2,2,6,June,Jun 2024,24,14,Friday,5,False,FY2023,FQ4
20240615,2024-06-15,2024,Q2,2,6,June,Jun 2024,24,15,Saturday,6,True,FY2023,FQ4
20240616,2024-06-16,2024,Q2,2,6,June,Jun 2024,24,16,Sunday,7,True,FY2023,FQ4
20240617,2024-06-17,2024,Q2,2,6,June,Jun 2024,25,17,Monday,1,False,FY2023,FQ4
20240618,2024-06-18,2024,Q2,2,6,June,Jun 2024,25,18,Tuesday,2,False,FY2023,FQ4
20240619,2024-06-19,2024,Q2,2,6,June,Jun 2024,25,19,Wednesday,3,False,FY2023,FQ4
20240620,2024-06-20,2024,Q2,2,6,June,Jun 2024,25,20,Thursday,4,False,FY2023,FQ4
20240621,2024-06-21,2024,Q2,2,6,June,Jun 2024,25,21,Friday,5,False,FY2023,FQ4
20240622,2024-06-22,2024,Q2,2,6,June,Jun 2024,25,22,Saturday,6,True,FY2023,FQ4
20240623,2024-06-23,2024,Q2,2,6,June,Jun 2024,25,23,Sunday,7,True,FY2023,FQ4
20240624,2024-06-24,2024,Q2,2,6,June,Jun 2024,26,24,Monday,1,False,FY2023,FQ4
20240625,2024-06-25,2024,Q2,2,6,June,Jun 2024,26,25,Tuesday,2,False,FY2023,FQ4
20240626,2024-06-26,2024,Q2,2,6,June,Jun 2024,26,26,Wednesday,3,False,FY2023,FQ4
20240627,2024-06-27,2024,Q2,2,6,June,Jun 2024,26,27,Thursday,4,False,FY2023,FQ4
20240628,2024-06-28,2024,Q2,2,6,June,Jun 2024,26,28,Friday,5,False,FY2023,FQ4
20240629,2024-06-29,2024,Q2,2,6,June,Jun 2024,26,29,Saturday,6,True,FY2023,FQ4
20240630,2024-06-30,2024,Q2,2,6,June,Jun 2024,26,30,Sunday,7,True,FY2023,FQ4
20240701,2024-07-01,2024,Q3,3,7,July,Jul 2024,27,1,Monday,1,False,FY2024,FQ1
20240702,2024-07-02,2024,Q3,3,7,July,Jul 2024,27,2,Tuesday,2,False,FY2024,FQ1
20240703,2024-07-03,2024,Q3,3,7,July,Jul 2024,27,3,Wednesday,3,False,FY2024,FQ1
20240704,2024-07-04,2024,Q3,3,7,July,Jul 2024,27,4,Thursday,4,False,FY2024,FQ1
20240705,2024-07-05,2024,Q3,3,7,July,Jul 2024,27,5,Friday,5,False,FY2024,FQ1
20240706,2024-07-06,2024,Q3,3,7,July,Jul 2024,27,6,Saturday,6,True,FY2024,FQ1
20240707,2024-07-07,2024,Q3,3,7,July,Jul 2024,27,7,Sunday,7,True,FY2024,FQ1
20240708,2024-07-08,2024,Q3,3,7,July,Jul 2024,28,8,Monday,1,False,FY2024,FQ1
20240709,2024-07-09,2024,Q3,3,7,July,Jul 2024,28,9,Tuesday,2,False,FY2024,FQ1
20240710,2024-07-10,2024,Q3,3,7,July,Jul 2024,28,10,Wednesday,3,False,FY2024,FQ1
20240711,2024-07-11,2024,Q3,3,7,July,Jul 2024,28,11,Thursday,4,False,FY2024,FQ1
