cis,atc,denomination,lien,substance,dosage,est_antihistaminique
60175591,B03XA06,"REBLOZYL 25 mg, poudre pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60175591,LUSPATERCEPT ,25 mg,False
60175716,R03BB01,"IPRATROPIUM AGUETTANT ADULTES 0,5 mg/2 ml, solution pour inhalation par nébuliseur en récipient unidose",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60175716,IPRATROPIUM (BROMURE D') MONOHYDRATÉ,,False
60176597,V03AF09,"VORAXAZE 1000 unités, poudre pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60176597,GLUCARPIDASE ,1000 unités,False
60177724,L01AC01,"TEPADINA 15 mg, poudre pour concentré pour solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60177724,THIOTÉPA,15 mg,False
60178609,S01ED51,"TRAVOPROST/TIMOLOL BIOGARAN 40 microgrammes/mL + 5 mg/mL, collyre en solution",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60178609,MALÉATE DE TIMOLOL,,False
60179839,N02AB03,"FENTANYL BIOGARAN 200 microgrammes, comprimé sublingual",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60179839,CITRATE DE FENTANYL,,False
60180720,C09AA05,"RAMIPRIL SANDOZ 10 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60180720,RAMIPRIL,10 mg,False
60181231,B01AC09,"VELETRI 1,5 mg, poudre et solvant pour solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60181231,ÉPOPROSTÉNOL SODIQUE,"1,593 mg",False
60181402,C01CA03,"NORADRENALINE (TARTRATE) RENAUDIN 0,5 mg/mL, solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60181402,TARTRATE DE NORADRÉNALINE,"0,5 mg",False
60181733,N01BB02,"XYLOCAINE 10 mg/ml SANS CONSERVATEUR, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60181733,CHLORHYDRATE DE LIDOCAÏNE,"10,66 mg",False
60182657,B01AB06,"FRAXODI 11 400 U.I. Axa/0,6 ml, solution injectable (S.C.) en seringue pré-remplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60182657,NADROPARINE CALCIQUE ,11400 UI anti-Xa,False
60183061,V09CA03,"NephroMAG 0,2 mg, trousse pour préparation radiopharmaceutique",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60183061,MERCAPTOACÉTYLTRIGLYCINE,"0,2 mg",False
60184188,N03AG01,"DEPAKINE 500 mg, comprimé gastro-résistant",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60184188,SODIUM (VALPROATE DE),"500,00 mg",False
60184590,J02AC05,"CRESEMBA 200 mg, poudre pour solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60184590,SULFATE D'ISAVUCONAZONIUM,"327,6 mg",False
60185201,C09AA05,"RAMIPRIL VIATRIS 10 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60185201,RAMIPRIL,10 mg,False
60186552,B05AA06,"GELOFUSINE 40 mg/mL, solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60186552,GÉLATINE FLUIDE MODIFIÉE ,4 g,False
60188119,H03AA01,"TCAPS 37,5 microgrammes, capsule molle",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60188119,LÉVOTHYROXINE SODIQUE,,False
60192594,C03CA01,"FUROSEMIDE ARROW 40 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60192594,FUROSÉMIDE,40 mg,False
60195398,L01AX02,"VERCYTE 25 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60195398,PIPOBROMAN,25 mg,False
60196176,J01CR02,"AMOXICILLINE/ACIDE CLAVULANIQUE VIATRIS 100 mg/12,5 mg par mL ENFANTS, poudre pour suspension buvable en flacon (rapport amoxicilline/acide clavulanique : 8/1)",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60196176,AMOXICILLINE TRIHYDRATÉE,,False
60197011,N06AB10,"ESCITALOPRAM ALMUS 15 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60197011,OXALATE D'ESCITALOPRAM,"19,155 mg",False
60199966,L01FF04,"BAVENCIO 20 mg/mL, solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60199966,AVÉLUMAB ,20 mg,False
60200938,B03XA01,"RETACRIT 4 000 UI/0,4 mL, solution injectable en seringue préremplie",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60200938,ÉPOÉTINE ZÊTA ,4000 UI,False
60203418,N04BD02,"RASAGILINE ARROW 1 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60203418,TARTRATE DE RASAGILINE,,False
60203546,N02BF02,"PREGABALINE VIATRIS 50 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60203546,PRÉGABALINE,50 mg,False
60203795,C02KX05,"ADEMPAS 2 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60203795,RIOCIGUAT,2 mg,False
60204573,N07BC01,"BUPRENORPHINE ARROW 6 mg, comprimé sublingual",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60204573,CHLORHYDRATE DE BUPRÉNORPHINE,,False
60205159,L04AG04,"BENLYSTA 200 mg, solution injectable en stylo prérempli",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60205159,BÉLIMUMAB ,200 mg,False
60207459,L02BG06,"EXEMESTANE SANDOZ 25 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60207459,EXÉMESTANE,25 mg,False
60208251,M04AA01,"ALLOPURINOL EG 300 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60208251,ALLOPURINOL,300 mg,False
60208511,C09AA04,"PERINDOPRIL ARGININE ZENTIVA 10 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60208511,PÉRINDOPRIL ARGININE,"10,000 mg",False
60209531,A10BX02,"REPAGLINIDE ZYDUS 2 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60209531,RÉPAGLINIDE,2 mg,False
60209937,N05AF05,"CLOPIXOL 2 POUR CENT, solution buvable en gouttes",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60209937,DICHLORHYDRATE DE ZUCLOPENTHIXOL,"2,38 g",False
60210811,H03AA01,"TCAPS 13 microgrammes, capsule molle",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60210811,LÉVOTHYROXINE SODIQUE,13 microgrammes,False
60211183,L04AX01,"AZATHIOPRINE TEVA 50 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60211183,AZATHIOPRINE,50 mg,False
60213914,G02AD06,"ANGUSTA 25 microgrammes, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60213914,MISOPROSTOL,25 microgrammes,False
60215018,M05BX05,"CRYSVITA 10 mg, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60215018,BUROSUMAB ,10 mg,False
60216127,B02BD04,"IDELVION 2000 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60216127,ALBUTRÉPÉNONACOG ALFA ,2000 UI,False
60217108,N05AH03,"OLANZAPINE ARROW 5 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60217108,OLANZAPINE,5 mg,False
60219803,L01CA02,"VINCRISTINE HOSPIRA 2 mg/2 ml, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60219803,SULFATE DE VINCRISTINE,2 mg,False
60223278,N03AX10,"TALOXA 600 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60223278,FELBAMATE,600 mg,False
60224316,H02AB04,"MEDROL 100 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60224316,MÉTHYLPREDNISOLONE,"100,00 mg",False
60224800,M03AC11,"NIMBEX 5 mg/ml, solution injectable/pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60224800,BÉSILATE DE CISATRACURIUM,"6,70 mg",False
60225681,N02AX02,"TRAMADOL ARROW L.P. 200 mg, gélule à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60225681,CHLORHYDRATE DE TRAMADOL,"200,00 mg",False
60226979,N05AH03,"OLANZAPINE ACCORD 5 mg, comprimé enrobé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60226979,OLANZAPINE,5 mg,False
60230550,L02BA01,"TAMOXIFENE BIOGARAN 20 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60230550,CITRATE DE TAMOXIFÈNE,"30,40 mg",False
60232334,V03AB33,"CYANOKIT 5 g, poudre pour solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60232334,HYDROXOCOBALAMINE,5 g,False
60232359,C09CA03,"VALSARTAN KRKA 40 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60232359,VALSARTAN,40 mg,False
60234214,N06AX16,"VENLAFAXINE EVOLUGEN PHARMA LP 37,5 mg, gélule à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60234214,CHLORHYDRATE DE VENLAFAXINE,,False
60235330,J01DD04,"CEFTRIAXONE VIATRIS 500 mg/5 ml, poudre et solvant pour solution injectable (IV)",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60235330,CEFTRIAXONE SODIQUE,"596,50 mg",False
60235768,J05AE10,"PREZISTA 400 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60235768,ÉTHANOLATE DE DARUNAVIR,"433,64 mg",False
60237858,C01CA26,"EPHEDRINE RENAUDIN 30 mg/10 ml, solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60237858,CHLORHYDRATE D'ÉPHÉDRINE,"30,0 mg",False
60241874,R03AK08,"INNOVAIR 200/6 microgrammes par dose, solution pour inhalation en flacon pressurisé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60241874,DIPROPIONATE DE BÉCLOMÉTASONE,200 microgrammes,False
60243544,J01CE01,"PENICILLINE G PANPHARMA 1 000 000 UI, poudre pour usage parentéral",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60243544,BENZYLPÉNICILLINE SODIQUE,1000000 UI,False
60244525,B05DB,"DIALYSE PERITONEALE CONTINUE AMBULATOIRE 2, solution pour dialyse péritonéale",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60244525,CHLORURE DE CALCIUM DIHYDRATÉ,"0,2573 g",False
60245253,L04AX04,"REVLIMID 10 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60245253,LÉNALIDOMIDE,10 mg,False
60247432,N06AB10,"ESCITALOPRAM ZYDUS 20 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60247432,OXALATE D'ESCITALOPRAM,,False
60247507,J05AR03,"EMTRICITABINE/TENOFOVIR DISOPROXIL ARROW 200 mg/245 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60247507,EMTRICITABINE,200 mg,False
60248840,L01EC02,"TAFINLAR 75 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60248840,MÉSILATE DE DABRAFÉNIB,"88,88 mg",False
60249796,N05AX13,"TREVICTA 350 mg, suspension injectable à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60249796,PALMITATE DE PALIPÉRIDONE,546 mg,False
60249903,L01EA02,"SPRYCEL 70 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60249903,DASATINIB MONOHYDRATÉ,,False
60251352,J01CA12,"PIPERACILLINE PANPHARMA 1 g, poudre pour solution injectable (I.M., I.V.)",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60251352,PIPÉRACILLINE SODIQUE,"1,042 g",False
60254779,C10BA06,"SUVREZA 20 mg/10 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60254779,ROSUVASTATINE CALCIQUE,,False
60256036,B02BD04,"ALPROLIX 3000 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60256036,EFTRÉNONACOG ALFA ,3000 UI,False
60259993,B02BD01,"OCTAPLEX 500 UI, poudre et solvant pour solution pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60259993,FACTEUR II DE COAGULATION HUMAIN ,280 - 760 UI,False
60260166,V03AB,"TOXICARB, suspension buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60260166,CHARBON ACTIVÉ,20 g,False
60260497,N05AX08,"RISPERDAL 2 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60260497,RISPÉRIDONE,2 mg,False
60260910,R03BA01,"BECLOSPIN 400 microgrammes, suspension pour inhalation par nébuliseur",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60260910,DIPROPIONATE DE BÉCLOMÉTASONE,400 microgrammes,False
60261656,L01XK03,"RUBRACA 200 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60261656,CAMSYLATE DE RUCAPARIB,,False
60265252,N05AH03,"OLANZAPINE VIATRIS 5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60265252,OLANZAPINE,5 mg,False
60267171,N04BC05,"SIFROL 1,05 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60267171,PRAMIPEXOLE (DICHLORHYDRATE DE) MONOHYDRATÉ,"1,5 mg",False
60267506,A10BD15,"XIGDUO 5 mg/1000 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60267506,CHLORHYDRATE DE METFORMINE,1000 mg,False
60269037,C01EB15,"VASTAREL 20 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60269037,TRIMÉTAZIDINE (DICHLORHYDRATE DE),"20,000 mg",False
60270114,J01CE10,"ORACILLINE 250 000 UI/5 ml, suspension buvable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60270114,BENZATHINE PHÉNOXYMÉTHYLPÉNICILLINE,,False
60270452,C10AA03,"PRAVASTATINE ZENTIVA 40 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60270452,PRAVASTATINE SODIQUE,40 mg,False
60270712,C09BA04,"PERINDOPRIL/INDAPAMIDE KRKA 2 mg/0,625 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60270712,INDAPAMIDE,"0,625 mg",False
60271045,J01CA04,"XYLLOMAC 2 g, poudre pour solution injectable/pour perfusion (IV)",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60271045,AMOXICILLINE SODIQUE,,False
60271248,N05AA06,"TERCIAN 100 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60271248,TARTRATE DE CYAMÉMAZINE,"146,400 mg",False
60272948,H01CB01,"SOMATOSTATINE VIATRIS 3 mg/1 ml, poudre et solvant pour solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60272948,SOMATOSTATINE,3 mg,False
60274536,D01BA02,"TERBINAFINE VIATRIS 250 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60274536,CHLORHYDRATE DE TERBINAFINE,"281,30 mg",False
60274618,N04BC04,"ROPINIROLE EG LP 8 mg, comprimé pelliculé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60274618,CHLORHYDRATE DE ROPINIROLE,,False
60279775,N02BF01,"GABAPENTINE SANDOZ 800 mg, comprimé pélliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60279775,GABAPENTINE,800 mg,False
60281114,N02AB03,"FENTANYL ARROW 75 microgrammes/heure, dispositif transdermique",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60281114,FENTANYL,"12,375 mg",False
60281598,C07AB04,"ACEBUTOLOL BIOGARAN 400 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60281598,CHLORHYDRATE D'ACÉBUTOLOL,"443,3 mg",False
60282789,C09CA03,"VALSARTAN ZENTIVA 160 mg, comprimé pelliculé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60282789,VALSARTAN,160 mg,False
60282999,N02AB03,"ABSTRAL 400 microgrammes, comprimé sublingual",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60282999,CITRATE DE FENTANYL,,False
60284142,J01CA12,"PIPERACILLINE PANPHARMA 4 g, poudre pour solution injectable (I.M., I.V.)",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60284142,PIPÉRACILLINE SODIQUE,"4,168 g",False
60284377,S01EE01,"LATANOPROST VIATRIS 0,005 %, collyre en solution",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60284377,LATANOPROST,"0,005 g",False
60286296,C10BA02,"EZETIMIBE/SIMVASTATINE ARROW 10 mg/20 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60286296,SIMVASTATINE,20 mg,False
60287277,N06AX21,"DULOXETINE ZENTIVA 60 mg, gélule gastro-résistante",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60287277,CHLORHYDRATE DE DULOXÉTINE,"67,35 mg",False
60290273,G03GA02,"FERTISTARTKIT 900 UI, poudre et solvant pour solution injectable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60290273,HORMONE FOLLICULO STIMULANTE ,900 UI,False
60290800,N05BA01,"VALIUM 10 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60290800,DIAZÉPAM,10 mg,False
60291941,C07AA07,"SOTALOL CRISTERS 80 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60291941,CHLORHYDRATE DE SOTALOL,"80,00 mg",False
60292349,D05BB02,"SORIATANE 10 mg, gélule",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60292349,ACITRÉTINE,10 mg,False
60293216,L02BG04,"LETROZOLE ARROW LAB 2,5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60293216,LÉTROZOLE,"2,5 mg",False
60296511,C03DA04,"EPLERENONE TEVA 50 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60296511,ÉPLÉRÉNONE,50 mg,False
60297517,G02AD02,"PROPESS 10 mg, système de diffusion vaginal",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60297517,DINOPROSTONE,10 mg,False
60298932,L04AH02,"CERTICAN 0,75 mg, comprimé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60298932,ÉVÉROLIMUS,"0,75 mg",False
60299831,N06AX21,"DULOXETINE ALMUS 60 mg, gélule gastro-résistante",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60299831,CHLORHYDRATE DE DULOXÉTINE,"67,22 mg",False
60300340,A10BB09,"GLICLAZIDE TEVA 30 mg, comprimé à libération modifiée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60300340,GLICLAZIDE,30 mg,False
60301200,R07AA02,"CUROSURF 120 mg/1,5 ml, suspension pour instillation endotrachéobronchique",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60301200,PORACTANT ALFA ,120 mg,False
60304050,M03BX01,"LIORESAL 10 mg, comprimé sécable",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60304050,BACLOFÈNE,"10,00 mg",False
60304591,N02AX02,"TRAMADOL VIATRIS LP 100 mg, comprimé à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60304591,CHLORHYDRATE DE TRAMADOL,100 mg,False
60306813,L01CE02,"IRINOTECAN VIATRIS 20 mg/ml, solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60306813,CHLORHYDRATE D'IRINOTÉCAN TRIHYDRATÉ,20 mg,False
60307630,B05XA31,"SUPPLIVEN, solution à diluer pour perfusion",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60307630,IODURE DE POTASSIUM,166 microgrammes,False
60311269,J05AB11,"VALACICLOVIR VIATRIS 500 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60311269,CHLORHYDRATE DE VALACICLOVIR,,False
60313672,J05AF10,"ENTECAVIR VIATRIS 0,5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60313672,ENTÉCAVIR MONOHYDRATÉ,,False
60314183,C10AA07,"ROSUVASTATINE CRISTERS 5 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60314183,ROSUVASTATINE CALCIQUE,,False
60316362,N06AX26,"BRINTELLIX 20 mg, comprimé pelliculé",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60316362,BROMHYDRATE DE VORTIOXÉTINE,"25,42 mg",False
60319789,C08DB01,"DILTIAZEM ZENTIVA LAB LP 300 mg, gélule à libération prolongée",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60319789,CHLORHYDRATE DE DILTIAZEM,300 mg,False
60320656,H03AA01,"TCAPS 175 microgrammes, capsule molle",http://base-donnees-publique.medicaments.gouv.fr/extrait.php?specid=60320656,LÉVOTHYROXINE SODIQUE,,False
