time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,wind_speed_10m_max,aasqa,region
2024-01-20,1.3,-6.1,-3.0,0.0,11.6,11,Île-de-France
2024-01-21,8.4,-2.2,3.7,0.1,30.4,11,Île-de-France
2024-01-22,12.1,7.7,10.0,3.6,41.3,11,Île-de-France
2024-01-23,13.0,5.8,8.8,0.5,27.0,11,Île-de-France
2024-01-24,13.3,10.1,12.3,0.5,28.0,11,Île-de-France
2024-01-25,12.9,8.2,10.7,1.5,16.3,11,Île-de-France
2024-01-26,11.9,1.6,9.2,1.9,23.7,11,Île-de-France
2024-01-27,7.4,-2.8,2.2,0.0,10.3,11,Île-de-France
2024-01-28,9.1,-0.9,3.2,0.0,12.5,11,Île-de-France
2024-01-29,12.6,3.4,7.6,0.0,13.5,11,Île-de-France
2024-01-30,11.0,6.2,9.1,0.0,12.6,11,Île-de-France
2024-01-31,11.1,2.3,6.6,0.0,14.1,11,Île-de-France
2024-02-01,11.4,4.6,9.2,1.3,17.6,11,Île-de-France
2024-02-02,8.9,2.6,5.9,0.0,15.2,11,Île-de-France
2024-02-03,10.9,8.6,9.5,0.0,18.5,11,Île-de-France
2024-02-04,12.1,8.7,9.8,0.0,20.5,11,Île-de-France
2024-02-05,9.6,5.8,8.2,0.0,18.2,11,Île-de-France
2024-02-06,12.4,7.6,9.8,0.0,29.9,11,Île-de-France
2024-02-07,12.4,10.4,11.2,12.1,28.6,11,Île-de-France
2024-02-08,13.8,10.9,12.0,6.3,30.6,11,Île-de-France
2024-02-09,14.1,8.7,11.4,5.5,28.3,11,Île-de-France
2024-02-10,9.9,5.4,8.0,8.0,23.4,11,Île-de-France
2024-02-11,10.6,6.2,8.2,1.1,28.4,11,Île-de-France
2024-02-12,10.5,3.3,6.0,0.5,13.9,11,Île-de-France
2024-02-13,10.9,1.5,6.1,1.2,22.4,11,Île-de-France
2024-02-14,14.7,8.9,11.4,2.6,22.7,11,Île-de-France
2024-02-15,17.1,8.5,12.3,4.9,14.5,11,Île-de-France
2024-02-16,13.9,6.1,11.9,3.6,24.3,11,Île-de-France
2024-02-17,13.8,5.2,9.6,0.0,9.4,11,Île-de-France
2024-02-18,11.6,6.4,8.9,7.9,20.8,11,Île-de-France
2024-02-19,11.7,8.9,10.4,0.4,21.6,11,Île-de-France
2024-02-20,10.9,6.4,8.3,0.0,14.9,11,Île-de-France
2024-02-21,10.4,6.6,8.6,10.1,29.7,11,Île-de-France
2024-02-22,14.2,6.2,11.3,16.5,42.5,11,Île-de-France
2024-02-23,9.1,4.0,6.0,1.5,30.9,11,Île-de-France
2024-02-24,8.8,1.8,5.0,4.0,28.1,11,Île-de-France
2024-02-25,8.8,3.3,6.0,8.3,24.0,11,Île-de-France
2024-02-26,9.0,4.8,6.7,7.9,30.7,11,Île-de-France
2024-02-27,9.7,3.9,6.4,0.0,27.8,11,Île-de-France
2024-02-28,10.8,-0.2,5.9,0.0,13.6,11,Île-de-France
2024-02-29,10.3,8.4,9.3,1.4,23.5,11,Île-de-France
2024-03-01,11.1,4.0,7.3,5.5,36.0,11,Île-de-France
2024-03-02,8.7,4.7,6.5,11.0,24.6,11,Île-de-France
2024-03-03,8.7,3.2,5.8,3.9,14.3,11,Île-de-France
2024-03-04,11.2,-0.6,5.1,0.5,12.6,11,Île-de-France
2024-03-05,9.4,4.5,6.9,7.5,18.7,11,Île-de-France
2024-03-06,9.5,3.5,6.2,2.5,7.9,11,Île-de-France
2024-03-07,12.9,0.9,6.3,0.0,20.1,11,Île-de-France
2024-03-08,13.6,2.2,8.1,0.0,25.5,11,Île-de-France
2024-03-09,13.9,5.7,9.2,4.1,27.4,11,Île-de-France
2024-03-10,10.5,5.9,7.9,2.7,16.4,11,Île-de-France
2024-03-11,12.1,3.5,7.2,2.0,21.8,11,Île-de-France
2024-03-12,11.4,6.7,8.8,5.6,17.4,11,Île-de-France
2024-03-13,14.4,8.9,11.5,0.0,16.6,11,Île-de-France
2024-03-14,17.6,4.6,10.7,0.0,15.5,11,Île-de-France
2024-03-15,16.1,11.1,13.0,9.5,28.9,11,Île-de-France
2024-03-16,14.7,9.3,11.8,0.3,21.0,11,Île-de-France
2024-03-17,15.1,8.6,11.1,5.0,15.5,11,Île-de-France
2024-03-18,16.3,9.6,12.7,6.7,12.6,11,Île-de-France
2024-03-19,17.4,6.1,11.8,0.0,10.0,11,Île-de-France
2024-03-20,19.0,5.8,12.0,0.0,10.1,11,Île-de-France
2024-03-21,18.0,6.8,12.1,0.0,9.2,11,Île-de-France
2024-03-22,17.2,7.1,10.9,0.2,17.5,11,Île-de-France
2024-03-23,10.7,4.9,7.6,6.1,27.9,11,Île-de-France
2024-03-24,11.4,3.6,6.9,0.6,28.7,11,Île-de-France
2024-03-25,12.9,1.0,7.2,0.0,21.9,11,Île-de-France
2024-03-26,12.5,6.1,9.4,7.2,23.2,11,Île-de-France
2024-03-27,12.6,4.7,8.0,1.2,28.6,11,Île-de-France
2024-03-28,12.0,5.4,9.0,2.7,39.3,11,Île-de-France
2024-03-29,13.6,8.4,10.4,5.9,23.0,11,Île-de-France
2024-03-30,12.2,6.8,8.9,11.2,14.5,11,Île-de-France
2024-03-31,14.1,5.7,9.6,4.3,24.2,11,Île-de-France
2024-04-01,13.6,6.5,9.6,4.4,23.6,11,Île-de-France
2024-04-02,13.9,7.4,10.5,0.6,34.0,11,Île-de-France
2024-04-03,16.3,9.8,12.6,7.6,28.6,11,Île-de-France
2024-04-04,18.2,12.1,14.2,12.5,35.3,11,Île-de-France
2024-04-05,18.5,12.1,14.9,2.1,28.8,11,Île-de-France
2024-04-06,24.0,12.1,16.9,0.0,23.0,11,Île-de-France
2024-04-07,17.1,12.8,15.3,9.6,17.7,11,Île-de-France
2024-04-08,21.3,8.1,14.3,8.3,20.2,11,Île-de-France
2024-04-09,12.4,7.7,9.9,3.3,33.2,11,Île-de-France
2024-04-10,15.6,4.6,9.8,0.0,13.5,11,Île-de-France
2024-04-11,17.6,9.4,14.0,0.4,10.5,11,Île-de-France
2024-04-12,22.8,8.9,15.5,0.0,10.9,11,Île-de-France
2024-04-13,24.4,9.2,17.0,0.0,17.6,11,Île-de-France
2024-04-14,19.6,9.4,13.9,0.0,16.8,11,Île-de-France
2024-04-15,13.8,6.7,9.9,3.0,39.0,11,Île-de-France
2024-04-16,12.9,6.4,9.1,1.2,28.3,11,Île-de-France
2024-04-17,11.8,4.1,7.2,2.4,23.4,11,Île-de-France
2024-04-18,11.9,2.3,7.2,1.0,14.9,11,Île-de-France
2024-04-19,12.2,7.3,9.3,1.3,29.8,11,Île-de-France
2024-04-20,10.2,3.2,6.8,0.2,21.0,11,Île-de-France
2024-04-21,10.9,3.0,6.7,0.8,27.8,11,Île-de-France
2024-04-22,10.4,2.4,6.5,0.8,18.1,11,Île-de-France
2024-04-23,11.2,0.9,6.2,0.0,19.4,11,Île-de-France
2024-04-24,10.6,4.2,7.5,1.2,28.1,11,Île-de-France
2024-04-25,12.1,1.5,7.3,0.1,11.2,11,Île-de-France
2024-04-26,15.1,3.5,9.4,4.9,18.1,11,Île-de-France
2024-04-27,15.0,8.1,11.7,15.7,17.3,11,Île-de-France
2024-04-28,15.4,8.9,12.1,4.3,28.3,11,Île-de-France
2024-04-29,17.9,6.3,12.3,0.3,15.5,11,Île-de-France
2024-04-30,18.5,9.9,13.9,2.0,22.8,11,Île-de-France
2024-05-01,19.9,11.6,15.5,3.2,21.0,11,Île-de-France
2024-05-02,15.1,10.7,11.9,8.8,23.8,11,Île-de-France
2024-05-03,15.6,8.7,11.8,2.8,22.3,11,Île-de-France
2024-05-04,14.9,6.1,10.7,0.7,12.3,11,Île-de-France
2024-05-05,17.6,8.1,12.9,2.9,19.1,11,Île-de-France
2024-05-06,17.1,10.6,13.6,2.8,18.1,11,Île-de-France
2024-05-07,18.5,7.9,13.3,1.2,22.2,11,Île-de-France
2024-05-08,16.2,8.0,12.1,0.0,15.3,11,Île-de-France
2024-05-09,19.4,6.8,13.4,0.0,11.8,11,Île-de-France
2024-05-10,22.5,9.1,16.2,0.0,15.1,11,Île-de-France
2024-05-11,24.6,9.9,17.7,0.0,15.5,11,Île-de-France
2024-05-12,24.3,11.4,17.8,12.7,13.7,11,Île-de-France
2024-05-13,20.8,14.3,17.1,0.0,19.2,11,Île-de-France
2024-05-14,16.5,13.1,14.7,15.9,13.9,11,Île-de-France
2024-05-15,19.0,12.1,15.0,2.4,13.9,11,Île-de-France
2024-05-16,18.3,11.8,14.7,3.9,13.9,11,Île-de-France
2024-05-17,18.5,9.4,14.3,0.5,9.7,11,Île-de-France
2024-05-18,20.0,11.6,15.2,2.9,14.3,11,Île-de-France
2024-05-19,19.1,11.6,15.0,1.0,10.4,11,Île-de-France
2024-05-20,21.4,10.6,15.4,3.3,13.0,11,Île-de-France
2024-05-21,19.2,10.9,14.9,13.4,11.3,11,Île-de-France
2024-05-22,18.7,10.8,14.8,1.5,20.2,11,Île-de-France
2024-05-23,18.3,11.4,14.9,2.9,12.1,11,Île-de-France
2024-05-24,18.7,10.4,14.2,1.8,18.9,11,Île-de-France
2024-05-25,20.1,10.0,15.2,2.1,9.5,11,Île-de-France
2024-05-26,20.5,13.6,16.6,3.3,21.4,11,Île-de-France
2024-05-27,16.7,10.6,13.7,1.2,18.0,11,Île-de-France
2024-05-28,16.6,9.6,13.4,3.8,22.4,11,Île-de-France
2024-05-29,17.5,13.8,15.2,22.5,22.5,11,Île-de-France
2024-05-30,16.3,11.4,13.6,4.2,25.0,11,Île-de-France
2024-05-31,16.9,10.6,13.3,3.7,23.6,11,Île-de-France
2024-06-01,14.9,11.9,13.5,2.9,22.4,11,Île-de-France
2024-06-02,17.5,12.1,14.3,0.0,19.8,11,Île-de-France
2024-06-03,19.8,7.4,14.3,0.1,10.5,11,Île-de-France
2024-06-04,21.9,11.8,17.2,0.8,19.5,11,Île-de-France
2024-06-05,18.4,12.4,15.8,0.5,17.3,11,Île-de-France
2024-06-06,19.2,7.7,14.1,0.0,14.5,11,Île-de-France
2024-06-07,20.3,7.7,14.3,0.0,9.5,11,Île-de-France
2024-06-08,21.0,8.9,14.8,0.0,19.8,11,Île-de-France
2024-06-09,20.0,8.3,14.5,0.0,20.0,11,Île-de-France
2024-06-10,16.2,9.2,12.8,3.3,27.4,11,Île-de-France
2024-06-11,16.6,6.0,12.0,2.5,18.3,11,Île-de-France
2024-06-12,16.8,6.8,11.9,4.4,12.1,11,Île-de-France
2024-06-13,19.5,8.4,14.6,0.7,20.8,11,Île-de-France
2024-06-14,21.1,12.8,16.8,8.4,27.1,11,Île-de-France
2024-06-15,17.6,10.9,14.6,2.6,30.3,11,Île-de-France
2024-06-16,19.5,12.7,15.4,5.1,24.2,11,Île-de-France
2024-06-17,21.9,13.1,17.5,3.5,14.7,11,Île-de-France
2024-06-18,22.2,14.1,17.6,16.1,12.7,11,Île-de-France
2024-06-19,21.4,14.6,17.6,1.3,24.0,11,Île-de-France
2024-06-20,22.1,14.6,18.3,1.8,16.3,11,Île-de-France
2024-06-21,22.0,15.5,17.7,17.3,13.1,11,Île-de-France
2024-06-22,19.5,13.4,16.4,5.3,23.4,11,Île-de-France
2024-06-23,23.8,10.1,16.6,0.0,20.2,11,Île-de-France
2024-06-24,26.1,12.8,19.9,0.0,10.6,11,Île-de-France
2024-06-25,27.8,15.8,22.4,0.0,11.9,11,Île-de-France
2024-06-26,29.7,16.5,23.7,0.0,13.3,11,Île-de-France
2024-06-27,28.5,18.0,22.9,0.2,19.1,11,Île-de-France
2024-06-28,22.0,14.2,18.0,0.0,13.4,11,Île-de-France
2024-06-29,22.5,12.5,17.3,24.6,18.7,11,Île-de-France
2024-06-30,22.2,14.1,18.3,3.9,17.8,11,Île-de-France
2024-07-01,19.9,15.1,17.6,2.0,17.6,11,Île-de-France
2024-07-02,19.9,13.4,16.3,1.2,17.3,11,Île-de-France
2024-07-03,20.5,11.4,15.7,0.2,21.7,11,Île-de-France
2024-07-04,21.4,15.1,17.7,1.3,22.8,11,Île-de-France
2024-07-05,23.9,11.9,18.3,0.0,18.1,11,Île-de-France
2024-07-06,20.8,14.2,17.7,0.1,26.7,11,Île-de-France
2024-07-07,20.8,9.8,15.7,0.1,21.8,11,Île-de-France
2024-07-08,23.0,11.4,17.5,0.0,11.4,11,Île-de-France
2024-07-09,27.1,15.6,20.3,1.7,14.5,11,Île-de-France
2024-07-10,25.3,17.1,20.9,0.2,20.0,11,Île-de-France
2024-07-11,23.9,14.6,19.4,0.0,15.2,11,Île-de-France
2024-07-12,19.3,14.1,16.4,14.6,16.8,11,Île-de-France
2024-07-13,20.5,13.3,16.3,3.4,11.8,11,Île-de-France
2024-07-14,22.6,12.0,17.8,0.0,9.3,11,Île-de-France
2024-07-15,26.9,12.7,20.0,0.2,22.6,11,Île-de-France
2024-07-16,22.5,15.4,19.0,0.4,27.5,11,Île-de-France
2024-07-17,24.2,13.1,19.2,0.0,9.4,11,Île-de-France
2024-07-18,29.0,14.4,22.1,0.0,9.5,11,Île-de-France
2024-07-19,31.8,17.2,24.7,0.1,9.1,11,Île-de-France
2024-07-20,30.4,18.2,24.2,8.4,13.8,11,Île-de-France
2024-07-21,25.1,18.5,21.3,4.8,20.7,11,Île-de-France
2024-07-22,24.6,14.4,19.8,0.0,18.3,11,Île-de-France
2024-07-23,23.7,17.2,20.3,2.8,25.1,11,Île-de-France
2024-07-24,24.8,13.5,19.7,0.0,7.7,11,Île-de-France
2024-07-25,28.3,15.7,22.8,0.0,14.1,11,Île-de-France
2024-07-26,23.9,18.9,20.8,7.5,11.5,11,Île-de-France
2024-07-27,19.7,16.5,18.6,9.9,10.1,11,Île-de-France
2024-07-28,24.5,10.8,18.3,0.0,15.0,11,Île-de-France
2024-07-29,29.3,14.2,21.9,0.0,13.0,11,Île-de-France
2024-07-30,33.8,19.2,26.2,0.0,8.6,11,Île-de-France
2024-07-31,31.3,21.5,25.5,4.3,17.2,11,Île-de-France
2024-08-01,28.6,20.5,23.1,30.9,18.7,11,Île-de-France
2024-08-02,27.1,18.5,22.2,1.1,20.2,11,Île-de-France
2024-08-03,24.2,14.9,19.8,1.8,15.8,11,Île-de-France
2024-08-04,23.4,15.9,20.0,0.0,14.5,11,Île-de-France
2024-08-05,27.6,13.3,20.6,0.0,8.9,11,Île-de-France
2024-08-06,28.5,15.2,22.1,0.0,16.6,11,Île-de-France
2024-08-07,23.6,16.5,20.2,1.1,15.1,11,Île-de-France
2024-08-08,27.1,17.3,21.4,0.0,15.8,11,Île-de-France
2024-08-09,25.3,18.0,21.8,0.2,18.9,11,Île-de-France
2024-08-10,27.6,15.0,21.6,0.0,9.2,11,Île-de-France
2024-08-11,31.9,17.3,24.8,0.0,17.3,11,Île-de-France
2024-08-12,35.5,20.8,28.2,0.0,16.4,11,Île-de-France
2024-08-13,27.2,19.8,23.1,1.3,17.8,11,Île-de-France
2024-08-14,25.9,19.1,22.0,18.5,10.6,11,Île-de-France
2024-08-15,25.9,18.0,21.6,0.7,12.7,11,Île-de-France
2024-08-16,25.5,16.6,21.2,0.7,19.2,11,Île-de-France
2024-08-17,21.6,17.8,20.2,26.9,15.0,11,Île-de-France
2024-08-18,22.0,13.8,17.7,6.4,19.9,11,Île-de-France
2024-08-19,22.1,10.6,16.8,0.0,8.2,11,Île-de-France
2024-08-20,23.5,13.4,18.1,24.1,21.1,11,Île-de-France
2024-08-21,21.0,11.6,16.3,0.0,13.7,11,Île-de-France
2024-08-22,24.6,11.6,17.9,0.0,17.7,11,Île-de-France
2024-08-23,24.2,15.6,20.2,0.6,28.6,11,Île-de-France
2024-08-24,29.0,16.6,21.4,4.2,27.8,11,Île-de-France
2024-08-25,21.2,11.4,16.7,0.0,17.3,11,Île-de-France
2024-08-26,23.0,12.1,17.8,0.0,9.7,11,Île-de-France
2024-08-27,26.0,12.1,18.9,0.0,10.5,11,Île-de-France
2024-08-28,30.8,12.6,21.4,0.0,15.5,11,Île-de-France
2024-08-29,25.1,15.9,20.8,1.5,14.5,11,Île-de-France
2024-08-30,22.0,15.0,17.5,13.7,15.7,11,Île-de-France
2024-08-31,25.5,14.9,19.3,1.2,14.0,11,Île-de-France
2024-09-01,28.0,18.4,22.5,0.2,19.0,11,Île-de-France
2024-09-02,24.4,17.3,20.6,0.1,16.1,11,Île-de-France
2024-09-03,22.1,15.9,19.5,7.8,14.5,11,Île-de-France
2024-09-04,21.8,15.1,18.4,1.5,10.3,11,Île-de-France
2024-09-05,17.2,14.1,16.0,24.1,24.9,11,Île-de-France
2024-09-06,23.0,11.1,16.8,0.0,10.8,11,Île-de-France
2024-09-07,23.5,15.5,18.5,4.8,13.6,11,Île-de-France
2024-09-08,20.4,12.6,16.3,4.7,24.2,11,Île-de-France
2024-09-09,20.0,14.4,16.4,1.1,27.7,11,Île-de-France
2024-09-10,17.6,10.9,14.8,0.0,25.9,11,Île-de-France
2024-09-11,16.3,11.1,14.5,4.5,27.5,11,Île-de-France
2024-09-12,15.2,7.7,11.1,1.5,22.0,11,Île-de-France
2024-09-13,16.6,6.7,11.4,2.5,18.8,11,Île-de-France
2024-09-14,16.5,6.0,11.5,0.0,10.7,11,Île-de-France
2024-09-15,18.5,6.1,12.1,0.0,9.7,11,Île-de-France
2024-09-16,19.1,9.3,14.4,0.2,18.1,11,Île-de-France
2024-09-17,21.0,11.4,15.8,0.0,26.3,11,Île-de-France
2024-09-18,23.6,13.2,18.2,0.5,28.6,11,Île-de-France
2024-09-19,25.0,14.9,19.4,0.0,23.3,11,Île-de-France
2024-09-20,20.8,12.6,16.2,17.8,18.1,11,Île-de-France
2024-09-21,23.6,12.6,17.3,1.8,16.9,11,Île-de-France
2024-09-22,20.9,15.1,17.2,15.4,13.9,11,Île-de-France
2024-09-23,19.1,12.9,15.4,7.0,17.7,11,Île-de-France
2024-09-24,17.9,12.4,15.0,3.2,27.4,11,Île-de-France
2024-09-25,17.0,12.1,14.5,16.0,25.4,11,Île-de-France
2024-09-26,18.8,13.9,16.0,10.4,31.8,11,Île-de-France
2024-09-27,16.0,11.4,13.0,2.0,30.4,11,Île-de-France
2024-09-28,13.8,6.4,10.5,0.5,16.1,11,Île-de-France
2024-09-29,14.9,4.2,9.6,0.0,23.4,11,Île-de-France
2024-09-30,18.0,11.4,14.7,0.3,34.1,11,Île-de-France
2024-10-01,17.3,11.0,14.0,0.0,19.4,11,Île-de-France
2024-10-02,16.4,11.2,13.3,1.7,21.4,11,Île-de-France
2024-10-03,14.4,9.0,11.6,0.2,20.7,11,Île-de-France
2024-10-04,15.4,4.7,9.9,0.0,11.7,11,Île-de-France
2024-10-05,16.5,4.2,10.4,0.0,17.7,11,Île-de-France
2024-10-06,16.8,9.4,12.8,4.4,19.4,11,Île-de-France
2024-10-07,18.0,13.2,15.7,8.8,21.0,11,Île-de-France
2024-10-08,19.2,12.7,15.7,0.2,25.0,11,Île-de-France
2024-10-09,16.8,13.0,14.3,54.5,24.7,11,Île-de-France
2024-10-10,15.6,9.4,12.9,2.0,20.9,11,Île-de-France
2024-10-11,13.6,5.8,9.3,0.0,8.9,11,Île-de-France
2024-10-12,15.2,6.6,11.4,1.4,14.6,11,Île-de-France
2024-10-13,14.6,7.8,11.6,0.0,16.0,11,Île-de-France
2024-10-14,21.4,9.8,14.4,0.2,17.9,11,Île-de-France
2024-10-15,20.0,10.6,15.2,0.2,18.8,11,Île-de-France
2024-10-16,24.6,14.9,19.1,6.8,23.0,11,Île-de-France
2024-10-17,18.1,15.2,16.6,13.1,16.7,11,Île-de-France
2024-10-18,15.9,13.1,14.4,8.7,17.9,11,Île-de-France
2024-10-19,16.5,10.9,13.5,1.8,22.9,11,Île-de-France
2024-10-20,18.2,10.1,14.7,0.9,23.1,11,Île-de-France
2024-10-21,20.8,12.7,16.5,1.7,26.9,11,Île-de-France
2024-10-22,16.4,9.3,12.5,0.0,16.5,11,Île-de-France
2024-10-23,16.5,7.1,10.4,0.0,12.1,11,Île-de-France
2024-10-24,17.7,5.8,11.4,0.0,13.7,11,Île-de-France
2024-10-25,19.5,12.0,14.7,2.3,21.0,11,Île-de-France
2024-10-26,17.8,11.9,14.3,5.9,7.3,11,Île-de-France
2024-10-27,16.2,12.6,14.3,3.1,10.0,11,Île-de-France
2024-10-28,17.5,10.4,13.2,0.0,10.9,11,Île-de-France
2024-10-29,14.4,7.4,10.9,0.0,10.7,11,Île-de-France
2024-10-30,15.1,10.3,12.5,0.0,11.7,11,Île-de-France
2024-10-31,15.6,9.9,12.0,0.0,8.0,11,Île-de-France
2024-11-01,11.8,9.6,10.8,0.1,7.0,11,Île-de-France
2024-11-02,12.6,9.0,10.9,0.5,16.4,11,Île-de-France
2024-11-03,12.9,7.3,10.3,0.0,10.5,11,Île-de-France
2024-11-04,14.6,6.7,9.3,0.0,9.2,11,Île-de-France
2024-11-05,12.6,5.8,9.2,0.0,8.9,11,Île-de-France
2024-11-06,12.1,7.4,10.5,0.0,10.6,11,Île-de-France
2024-11-07,13.5,9.1,11.1,0.0,14.8,11,Île-de-France
2024-11-08,11.3,8.0,9.4,0.0,10.8,11,Île-de-France
2024-11-09,13.5,8.8,10.6,0.0,7.6,11,Île-de-France
2024-11-10,11.9,6.9,10.2,0.6,12.4,11,Île-de-France
2024-11-11,13.4,5.2,8.7,0.5,18.5,11,Île-de-France
2024-11-12,10.5,6.9,8.7,1.2,27.8,11,Île-de-France
2024-11-13,9.1,5.6,7.7,0.0,13.0,11,Île-de-France
2024-11-14,12.4,4.2,8.2,0.0,7.2,11,Île-de-France
2024-11-15,10.5,6.5,8.8,0.0,7.8,11,Île-de-France
2024-11-16,9.4,5.8,7.6,0.0,6.2,11,Île-de-France
2024-11-17,10.4,4.2,7.5,0.4,12.4,11,Île-de-France
2024-11-18,10.6,6.6,8.7,4.7,19.7,11,Île-de-France
2024-11-19,12.0,7.2,10.5,18.1,27.0,11,Île-de-France
2024-11-20,6.7,1.8,4.2,0.9,23.9,11,Île-de-France
2024-11-21,1.6,-0.9,0.8,9.5,22.0,11,Île-de-France
2024-11-22,3.5,-2.5,0.9,1.7,19.6,11,Île-de-France
2024-11-23,11.8,1.0,4.8,0.0,23.7,11,Île-de-France
2024-11-24,17.9,12.0,15.1,0.0,29.2,11,Île-de-France
2024-11-25,17.7,8.2,13.1,8.7,24.1,11,Île-de-France
2024-11-26,10.9,7.4,8.7,2.1,15.2,11,Île-de-France
2024-11-27,13.4,7.4,10.4,8.6,22.6,11,Île-de-France
2024-11-28,8.8,3.8,6.5,0.0,8.0,11,Île-de-France
2024-11-29,7.9,1.1,3.7,0.0,11.1,11,Île-de-France
2024-11-30,6.3,0.0,3.0,0.0,9.6,11,Île-de-France
2024-12-01,11.0,0.9,5.6,0.0,12.7,11,Île-de-France
2024-12-02,12.1,6.9,10.2,0.1,16.8,11,Île-de-France
2024-12-03,8.1,3.6,5.7,0.7,12.1,11,Île-de-France
2024-12-04,6.9,2.4,4.6,0.0,9.3,11,Île-de-France
2024-12-05,12.5,4.6,7.7,3.4,23.5,11,Île-de-France
2024-12-06,13.4,6.9,9.3,2.0,29.6,11,Île-de-France
2024-12-07,11.8,5.7,8.9,9.2,29.4,11,Île-de-France
2024-12-08,8.4,6.3,7.3,5.3,24.7,11,Île-de-France
2024-12-09,6.4,4.9,5.7,1.0,20.2,11,Île-de-France
2024-12-10,6.1,4.7,5.4,0.1,15.8,11,Île-de-France
2024-12-11,5.6,4.6,5.1,0.3,12.6,11,Île-de-France
2024-12-12,4.6,3.3,4.0,0.0,9.2,11,Île-de-France
2024-12-13,3.3,-0.1,2.1,0.0,8.2,11,Île-de-France
2024-12-14,4.9,-0.7,1.7,0.0,10.1,11,Île-de-France
2024-12-15,9.6,2.8,6.0,0.0,12.7,11,Île-de-France
2024-12-16,10.4,8.4,9.4,0.0,12.9,11,Île-de-France
2024-12-17,8.6,5.7,7.1,0.0,13.4,11,Île-de-France
2024-12-18,13.7,6.4,10.3,1.5,22.4,11,Île-de-France
2024-12-19,13.7,3.4,9.0,7.8,25.4,11,Île-de-France
2024-12-20,7.9,2.9,4.9,0.1,14.4,11,Île-de-France
2024-12-21,10.9,6.5,8.5,2.3,23.0,11,Île-de-France
2024-12-22,11.3,3.3,6.8,19.7,29.1,11,Île-de-France
2024-12-23,7.4,4.7,6.0,1.0,22.1,11,Île-de-France
2024-12-24,9.4,5.1,6.8,1.0,7.9,11,Île-de-France
2024-12-25,10.7,8.2,9.4,0.0,7.9,11,Île-de-France
2024-12-26,8.4,4.0,7.1,0.0,9.4,11,Île-de-France
2024-12-27,5.3,-1.2,2.0,0.0,5.2,11,Île-de-France
2024-12-28,1.5,-0.7,0.6,0.0,9.0,11,Île-de-France
2024-12-29,4.7,1.2,2.7,0.0,6.3,11,Île-de-France
2024-12-30,4.1,2.4,3.4,0.1,7.9,11,Île-de-France
2024-12-31,5.6,1.7,3.6,0.0,15.7,11,Île-de-France
2025-01-01,8.8,4.2,6.3,0.0,25.2,11,Île-de-France
2025-01-02,9.7,1.2,4.4,22.7,26.6,11,Île-de-France
2025-01-03,4.1,-1.8,0.4,0.0,8.3,11,Île-de-France
2025-01-04,2.2,-3.0,-0.6,4.3,13.8,11,Île-de-France
2025-01-05,12.2,0.8,9.3,14.5,28.3,11,Île-de-France
2025-01-06,12.8,5.9,9.8,3.8,33.0,11,Île-de-France
2025-01-07,6.8,3.2,5.0,2.2,21.7,11,Île-de-France
2025-01-08,11.9,3.0,5.8,16.4,31.0,11,Île-de-France
2025-01-09,10.9,2.0,6.3,6.0,22.7,11,Île-de-France
2025-01-10,5.4,1.8,3.3,0.2,10.0,11,Île-de-France
2025-01-11,2.1,-0.8,1.0,0.0,8.6,11,Île-de-France
2025-01-12,4.1,-0.9,1.6,0.0,7.9,11,Île-de-France
2025-01-13,4.1,-2.0,0.6,0.0,9.0,11,Île-de-France
2025-01-14,2.5,-4.0,-1.4,0.0,4.9,11,Île-de-France
2025-01-15,5.6,-1.4,2.2,0.2,7.2,11,Île-de-France
2025-01-16,5.2,0.6,3.6,0.0,12.1,11,Île-de-France
2025-01-17,3.2,-1.6,0.9,0.0,6.1,11,Île-de-France
2025-01-18,2.2,-0.9,0.6,0.0,9.0,11,Île-de-France
2025-01-19,0.9,-1.7,-0.3,0.0,6.2,11,Île-de-France
2025-01-20,0.5,-1.8,-0.4,0.0,5.8,11,Île-de-France
2025-01-21,4.3,-2.6,0.2,0.0,9.8,11,Île-de-France
2025-01-22,8.9,1.5,4.7,15.1,14.3,11,Île-de-France
2025-01-23,8.9,4.4,6.2,4.0,23.3,11,Île-de-France
2025-01-24,12.2,7.6,9.4,5.7,26.8,11,Île-de-France
2025-01-25,12.2,7.3,9.8,11.0,21.2,11,Île-de-France
2025-01-26,9.8,0.7,5.0,3.8,26.3,11,Île-de-France
2025-01-27,12.4,8.0,9.8,3.0,30.5,11,Île-de-France
2025-01-28,11.0,6.6,7.9,5.6,25.6,11,Île-de-France
2025-01-29,8.3,5.2,7.3,10.8,25.8,11,Île-de-France
2025-01-30,8.0,2.8,6.2,2.9,18.4,11,Île-de-France
2025-01-31,4.9,0.6,2.3,4.5,14.4,11,Île-de-France
2025-02-01,6.5,-1.9,2.4,0.0,7.6,11,Île-de-France
2025-02-02,6.2,-2.1,1.2,0.0,6.6,11,Île-de-France
2025-02-03,5.4,-2.1,1.2,0.0,4.8,11,Île-de-France
2025-02-04,4.2,-0.2,1.4,0.0,10.1,11,Île-de-France
2025-02-05,7.7,0.7,4.4,0.0,5.9,11,Île-de-France
2025-02-06,5.1,1.2,3.5,0.2,16.3,11,Île-de-France
2025-02-07,6.1,2.7,4.0,0.8,15.0,11,Île-de-France
2025-02-08,6.8,3.8,5.8,2.1,15.6,11,Île-de-France
