FlowID,ProductKey,WarehouseKey,CharityKey,DateKey,InspectionDateKey,DonationDateKey,FlowStage,Quantity,UnitValue,LogisticsCost,RepairCost,TaxCreditEarned,DestructionCost,BATCH_ID,IMPORT_TIMESTAMP,SOURCE_SYSTEM,RECORD_HASH
166,1000,7,,2022-02-18,,,Store,12,138.3,209.37,0.0,0.0,0.0,B-110060,2025-01-11 00:48:42,LEGACY_ERP,3532a00e
167,1039,2,,2023-02-25,2023-03-01,,Repair,8,91.88,36.15,270.68,0.0,0.0,B-197545,2025-01-02 07:57:54,MANUAL_ENTRY,206566ce
168,1047,8,,2022-06-23,2022-06-26,,Repair,17,165.8,142.86,503.18,0.0,0.0,B-165308,2025-01-14 21:08:15,LEGACY_ERP,16a9f455
169,1040,7,,2025-12-06,2025-12-09,,Destroyed,11,163.86,128.97,0.0,0.0,59.92,B-242723,2025-01-25 18:06:09,SAP_WMS,107affa5
170,1057,8,,2023-10-06,2023-10-11,,Damaged,18,105.99,74.7,0.0,0.0,0.0,B-585854,2025-01-09 03:05:10,MANUAL_ENTRY,196e231e
171,1077,1,105,2023-03-17,2023-03-27,2023-04-01,Donated,11,27.94,31.79,289.68,559.88,0.0,B-413357,2025-01-09 05:01:25,LEGACY_ERP,298aa010
172,1070,4,,2022-07-13,2022-07-15,,Damaged,5,51.17,13.64,0.0,0.0,0.0,B-333086,2025-01-05 06:52:25,LEGACY_ERP,31e1fa01
173,1010,5,,2022-06-03,,,Warehouse,3,129.65,9.56,0.0,0.0,0.0,B-948611,2025-01-05 02:57:54,LEGACY_ERP,dcd5f44
174,1005,8,,2022-04-14,,,Store,19,55.89,87.38,0.0,0.0,0.0,B-620226,2025-01-01 12:43:27,SAP_WMS,1c9ce29e
175,1027,3,,2023-07-18,,,Store,5,57.54,11.04,0.0,0.0,0.0,B-357724,2025-01-21 09:31:26,MANUAL_ENTRY,249e5259
176,1007,2,,2023-07-27,2023-08-06,,Damaged,14,103.78,44.75,0.0,0.0,0.0,B-941134,2025-01-18 00:24:50,MANUAL_ENTRY,1cf1925c
177,1061,8,,2023-12-06,2023-12-08,,Destroyed,17,17.92,200.4,0.0,0.0,92.38,B-329659,2025-01-01 08:03:51,LEGACY_ERP,27d818fb
178,1045,4,,2022-11-23,,,Warehouse,22,111.76,75.83,0.0,0.0,0.0,B-929672,2025-01-24 01:48:14,MANUAL_ENTRY,38fe53f6
179,1049,6,,2022-12-22,,,Store,19,89.67,74.25,0.0,0.0,0.0,B-476211,2025-01-19 00:45:44,LEGACY_ERP,2a4a4766
180,1072,3,,2025-02-27,2025-03-01,,Destroyed,16,62.27,252.12,0.0,0.0,73.28,B-343923,2025-01-20 07:01:33,LEGACY_ERP,60113c9
181,1042,4,,2022-09-25,,,Store,6,210.14,45.08,0.0,0.0,0.0,B-439307,2025-01-02 00:09:37,MANUAL_ENTRY,f06b756
182,1014,6,,2022-05-29,2022-06-01,,Damaged,22,91.23,288.66,0.0,0.0,0.0,B-438273,2025-01-05 05:46:27,MANUAL_ENTRY,252429fd
183,1040,3,,2025-12-19,2025-12-26,,Destroyed,23,82.1,506.28,0.0,0.0,196.04,B-717558,2025-01-27 05:24:19,MANUAL_ENTRY,32063cc6
184,1037,3,109,2022-12-30,2023-01-03,2023-01-03,Donated,23,66.15,530.76,385.2,1380.14,0.0,B-948095,2025-01-20 07:40:36,SAP_WMS,25b75ffd
185,1018,6,,2022-06-09,,,Store,11,122.99,99.24,0.0,0.0,0.0,B-193035,2025-01-27 22:42:40,MANUAL_ENTRY,1b72cc54
186,1057,1,,2023-06-28,,,Store,23,84.25,55.36,0.0,0.0,0.0,B-213282,2025-01-24 00:03:24,LEGACY_ERP,34d88b10
187,1053,3,,2024-04-27,2024-05-05,,Damaged,13,124.8,160.2,0.0,0.0,0.0,B-602780,2025-01-26 18:41:48,MANUAL_ENTRY,1465d38e
188,1020,8,101,2022-05-31,2022-06-07,2022-06-05,Donated,2,59.54,7.54,29.12,177.7,0.0,B-493696,2025-01-06 23:04:35,SAP_WMS,1b96dc78
189,1076,8,,2025-12-13,,,Warehouse,21,79.69,188.37,0.0,0.0,0.0,B-264735,2025-01-02 03:21:13,SAP_WMS,2027852c
190,1070,5,,2025-09-14,,,Store,8,34.35,20.6,0.0,0.0,0.0,B-676363,2025-01-27 15:09:03,LEGACY_ERP,63464ad
191,1054,2,100,2023-08-27,2023-08-31,2023-09-05,Donated,21,141.6,117.63,230.8,2612.48,0.0,B-185916,2025-01-16 03:19:50,LEGACY_ERP,2419d533
192,1062,5,,2022-07-06,2022-07-13,,Repair,13,39.06,40.42,410.34,0.0,0.0,B-146784,2025-01-09 14:29:16,SAP_WMS,3b8893c7
193,1034,1,108,2022-11-06,2022-11-11,2022-11-22,Donated,22,21.54,56.76,550.97,449.86,0.0,B-981639,2025-01-13 16:26:34,MANUAL_ENTRY,245966d7
194,1073,4,,2024-09-02,,,Store,13,74.49,289.26,0.0,0.0,0.0,B-626491,2025-01-19 16:51:36,MANUAL_ENTRY,2da86f06
195,1018,2,,2024-07-08,,,Store,6,116.17,141.0,0.0,0.0,0.0,B-232315,2025-01-02 13:05:43,LEGACY_ERP,12e21fd4
196,1018,5,,2023-10-17,2023-10-27,,Destroyed,3,73.35,22.71,0.0,0.0,24.02,B-389617,2025-01-17 14:58:55,SAP_WMS,384cb97e
197,1079,7,,2022-08-19,2022-08-22,,Damaged,5,134.24,27.0,0.0,0.0,0.0,B-690016,2025-01-25 03:50:18,MANUAL_ENTRY,1bf7d4dd
198,1052,5,,2024-02-24,2024-03-01,,Repair,19,157.65,107.42,116.36,0.0,0.0,B-748276,2025-01-20 21:44:25,SAP_WMS,1f4a8c14
199,1042,4,104,2022-04-11,2022-04-17,2022-04-23,Donated,9,209.92,66.44,50.46,1406.92,0.0,B-999924,2025-01-23 21:06:55,SAP_WMS,e8fa6b8
200,1038,8,,2023-10-20,,,Store,14,27.37,236.46,0.0,0.0,0.0,B-563173,2025-01-07 13:47:31,MANUAL_ENTRY,1de40613
201,1007,3,,2022-05-15,,,Store,17,177.39,75.15,0.0,0.0,0.0,B-649753,2025-01-19 00:11:12,SAP_WMS,3b86e7a7
202,1007,4,,2022-03-09,2022-03-15,,Damaged,12,120.29,74.73,0.0,0.0,0.0,B-586768,2025-01-17 12:40:59,SAP_WMS,318e3d5a
203,1003,4,,2024-02-02,2024-02-11,,Damaged,15,85.47,45.98,0.0,0.0,0.0,B-466749,2025-01-12 05:53:57,LEGACY_ERP,35e4dbac
204,1011,5,,2022-02-26,2022-03-03,,Damaged,6,160.92,128.22,0.0,0.0,0.0,B-778827,2025-01-08 21:13:17,MANUAL_ENTRY,202b3eae
205,1065,1,,2025-10-29,,,Warehouse,5,28.26,88.26,0.0,0.0,0.0,B-108874,2025-01-08 08:38:51,LEGACY_ERP,33936b47
206,1035,7,110,2024-02-11,2024-02-19,2024-03-01,Donated,15,56.99,52.68,285.01,788.22,0.0,B-107704,2025-01-17 21:53:53,LEGACY_ERP,29e4cad2
207,1076,5,110,2023-09-04,2023-09-10,2023-09-17,Donated,16,43.65,114.39,554.41,917.47,0.0,B-845635,2025-01-21 09:12:09,MANUAL_ENTRY,36f3694d
208,1030,1,,2025-05-13,2025-05-15,,Damaged,11,84.17,200.79,0.0,0.0,0.0,B-409963,2025-01-09 13:25:24,MANUAL_ENTRY,8388ba4
209,1074,4,107,2023-12-04,2023-12-11,2023-12-28,Donated,8,101.46,48.94,193.2,805.82,0.0,B-986486,2025-01-06 21:56:35,SAP_WMS,18c33ca6
210,1012,8,102,2022-09-20,2022-09-27,2022-10-14,Donated,24,70.17,164.4,669.3,1458.72,0.0,B-333049,2025-01-12 07:47:55,LEGACY_ERP,20dee6c2
211,1042,6,,2023-06-18,2023-06-21,,Repair,15,151.98,106.61,286.74,0.0,0.0,B-303993,2025-01-17 03:55:43,LEGACY_ERP,27dec0c4
212,1038,7,,2022-04-21,2022-04-29,,Destroyed,5,69.08,42.36,0.0,0.0,24.01,B-579798,2025-01-05 10:55:45,SAP_WMS,37d00d1f
213,1010,8,,2023-11-13,2023-11-22,,Repair,6,87.51,23.28,40.44,0.0,0.0,B-898169,2025-01-25 05:36:48,SAP_WMS,254b1c20
214,1011,3,,2025-06-12,2025-06-21,,Damaged,14,104.74,185.67,0.0,0.0,0.0,B-139557,2025-01-18 06:46:23,SAP_WMS,1a9504d4
215,1067,4,,2022-02-06,2022-02-13,,Repair,21,19.08,134.43,247.55,0.0,0.0,B-207697,2025-01-13 16:37:19,SAP_WMS,a238a98
216,1005,5,,2023-08-19,2023-08-26,,Damaged,17,42.62,94.83,0.0,0.0,0.0,B-820141,2025-01-05 10:57:31,LEGACY_ERP,35f7c5cd
217,1024,3,,2024-04-06,,,Warehouse,8,30.08,50.9,0.0,0.0,0.0,B-869735,2025-01-01 18:32:10,SAP_WMS,1d6c1cff
218,1004,7,,2025-08-04,,,Store,18,115.17,103.3,0.0,0.0,0.0,B-150290,2025-01-22 03:41:53,SAP_WMS,90c297e
219,1014,7,,2024-06-28,2024-07-02,,Damaged,18,76.94,189.9,0.0,0.0,0.0,B-819050,2025-01-21 00:19:26,MANUAL_ENTRY,c6c552d
220,1066,5,,2025-06-29,2025-07-09,,Repair,5,32.37,22.56,159.79,0.0,0.0,B-223453,2025-01-10 03:50:06,LEGACY_ERP,12ac817c
221,1077,4,102,2023-06-23,2023-07-03,2023-06-27,Donated,7,50.71,29.03,121.05,356.29,0.0,B-317782,2025-01-23 15:21:15,SAP_WMS,6c6c3d9
222,1011,2,101,2025-03-21,2025-03-24,2025-04-16,Donated,5,166.57,115.44,141.93,592.86,0.0,B-775636,2025-01-08 14:18:16,LEGACY_ERP,92a6490
223,1012,3,111,2022-03-22,2022-03-25,2022-03-28,Donated,12,82.13,81.71,172.57,729.36,0.0,B-148118,2025-01-01 04:42:41,SAP_WMS,1afea86f
224,1045,8,,2025-06-27,,,Store,24,142.17,61.38,0.0,0.0,0.0,B-291752,2025-01-04 12:25:29,LEGACY_ERP,3b721fda
225,1049,8,,2024-05-13,2024-05-15,,Repair,6,107.3,16.07,155.31,0.0,0.0,B-985364,2025-01-06 03:26:58,MANUAL_ENTRY,24da060b
226,1072,8,,2023-01-07,2023-01-11,,Repair,25,103.71,311.37,146.61,0.0,0.0,B-611833,2025-01-04 13:28:02,SAP_WMS,16b424e4
227,1040,1,,2025-12-13,2025-12-18,,Destroyed,17,167.76,336.87,0.0,0.0,139.23,B-802382,2025-01-28 10:33:33,MANUAL_ENTRY,32cc2f43
228,1079,2,,2024-06-05,2024-06-13,,Repair,8,61.11,39.13,199.29,0.0,0.0,B-966582,2025-01-18 19:03:00,MANUAL_ENTRY,1000fa1c
229,1064,8,105,2024-10-12,2024-10-14,2024-10-23,Donated,3,36.78,19.53,43.86,109.57,0.0,B-677236,2025-01-21 12:25:52,SAP_WMS,b01707c
230,1058,8,,2025-03-19,2025-03-22,,Damaged,16,133.59,74.92,0.0,0.0,0.0,B-881439,2025-01-21 00:06:25,LEGACY_ERP,840f300
231,1071,1,,2022-07-06,2022-07-16,,Destroyed,20,51.53,349.5,0.0,0.0,220.22,B-804091,2025-01-15 10:23:52,SAP_WMS,3a38de37
232,1028,8,,2023-11-11,2023-11-18,,Repair,20,84.88,335.97,529.99,0.0,0.0,B-219562,2025-01-04 21:14:00,LEGACY_ERP,1cb079d4
233,1037,6,,2025-12-08,,,Warehouse,6,79.32,89.19,0.0,0.0,0.0,B-878579,2025-01-24 13:06:16,MANUAL_ENTRY,127fdb36
234,1024,2,,2024-03-15,,,Store,7,28.96,44.11,0.0,0.0,0.0,B-534603,2025-01-02 20:53:43,MANUAL_ENTRY,dd8b3bc
235,1057,8,,2025-09-10,2025-09-20,,Repair,17,137.64,47.73,339.4,0.0,0.0,B-680099,2025-01-14 18:30:59,MANUAL_ENTRY,37f31e3e
236,1022,3,,2022-09-20,,,Warehouse,22,120.2,369.81,0.0,0.0,0.0,B-628597,2025-01-13 13:38:58,MANUAL_ENTRY,36c0a012
237,1031,5,,2024-03-25,2024-04-02,,Destroyed,10,76.56,47.17,0.0,0.0,42.0,B-884782,2025-01-17 09:53:44,MANUAL_ENTRY,1a0cfe49
238,1070,4,,2023-02-16,,,Store,23,32.52,86.1,0.0,0.0,0.0,B-805034,2025-01-05 22:41:11,MANUAL_ENTRY,28ae0f28
239,1041,2,,2023-12-23,2023-12-31,,Repair,19,83.68,103.05,475.28,0.0,0.0,B-982260,2025-01-18 09:56:54,LEGACY_ERP,39b124ff
240,1001,2,,2022-02-21,2022-02-26,,Damaged,2,74.75,12.04,0.0,0.0,0.0,B-923690,2025-01-06 09:43:16,SAP_WMS,9ee3986
241,1037,4,,2025-01-13,,,Warehouse,15,82.09,117.66,0.0,0.0,0.0,B-875414,2025-01-18 07:47:41,MANUAL_ENTRY,1ed965e2
242,1030,5,110,2025-11-20,2025-11-30,2025-12-03,Donated,13,40.34,168.69,438.11,947.0,0.0,B-879794,2025-01-09 06:39:55,LEGACY_ERP,3b14540d
243,1028,6,,2025-04-20,2025-04-25,,Damaged,20,55.44,190.74,0.0,0.0,0.0,B-286044,2025-01-22 02:11:11,MANUAL_ENTRY,26d8beeb
244,1015,7,,2022-03-25,2022-03-29,,Damaged,18,67.88,193.62,0.0,0.0,0.0,B-367403,2025-01-01 10:29:45,SAP_WMS,88443fd
245,1019,6,,2025-05-07,,,Warehouse,21,169.52,119.57,0.0,0.0,0.0,B-614379,2025-01-26 18:35:22,SAP_WMS,38237338
246,1040,4,,2023-01-12,2023-01-22,,Damaged,17,117.72,150.78,0.0,0.0,0.0,B-196411,2025-01-12 07:56:13,MANUAL_ENTRY,1b33755b
247,1042,6,,2023-08-25,,,Store,25,152.39,142.74,0.0,0.0,0.0,B-688602,2025-01-27 20:00:07,MANUAL_ENTRY,1c1adcc4
248,1057,4,,2025-08-08,2025-08-15,,Repair,20,98.13,69.26,123.93,0.0,0.0,B-934883,2025-01-04 12:16:34,MANUAL_ENTRY,180fbfcc
249,1003,6,110,2024-11-19,2024-11-26,2024-11-28,Donated,15,79.73,73.81,208.4,1179.54,0.0,B-200617,2025-01-06 17:34:00,MANUAL_ENTRY,a2691b9
250,1026,4,,2025-11-04,2025-11-12,,Damaged,4,97.72,38.79,0.0,0.0,0.0,B-175623,2025-01-24 21:09:01,LEGACY_ERP,33d70c82
251,1042,1,,2022-06-29,,,Warehouse,6,165.4,40.59,0.0,0.0,0.0,B-702891,2025-01-27 07:58:16,LEGACY_ERP,1ecb67b7
252,1057,7,,2024-06-05,,,Store,13,115.22,78.52,0.0,0.0,0.0,B-772580,2025-01-24 19:04:48,MANUAL_ENTRY,2b707b09
253,1005,2,109,2024-01-03,2024-01-09,2024-01-08,Donated,4,57.76,14.96,102.31,182.59,0.0,B-558936,2025-01-13 12:52:42,SAP_WMS,244bb16e
254,1020,4,104,2022-10-07,2022-10-14,2022-10-31,Donated,18,129.49,67.86,432.38,1599.26,0.0,B-111691,2025-01-18 17:09:07,SAP_WMS,64849ab
255,1073,7,,2025-01-05,2025-01-12,,Damaged,3,43.66,34.44,0.0,0.0,0.0,B-777308,2025-01-28 16:09:10,SAP_WMS,141744df
256,1078,5,,2023-02-02,,,Warehouse,22,32.82,448.68,0.0,0.0,0.0,B-992744,2025-01-25 17:29:41,MANUAL_ENTRY,aa44794
257,1037,2,,2023-05-29,,,Warehouse,24,87.1,394.83,0.0,0.0,0.0,B-474486,2025-01-05 21:41:15,SAP_WMS,183590db
258,1079,2,,2023-02-01,,,Store,15,109.22,59.55,0.0,0.0,0.0,B-827143,2025-01-19 04:36:36,LEGACY_ERP,39a73b5a
259,1040,7,,2022-12-12,,,Warehouse,8,137.6,161.13,0.0,0.0,0.0,B-771967,2025-01-14 08:53:23,SAP_WMS,31741ed9
260,1042,8,,2024-08-05,2024-08-15,,Damaged,25,95.18,95.82,0.0,0.0,0.0,B-776909,2025-01-20 02:53:17,SAP_WMS,286e98c9
261,1025,5,,2025-07-07,,,Warehouse,3,108.75,66.18,0.0,0.0,0.0,B-762308,2025-01-01 18:37:25,MANUAL_ENTRY,1393bff9
262,1004,5,105,2025-01-18,2025-01-23,2025-02-02,Donated,18,146.49,86.99,508.61,1895.08,0.0,B-718241,2025-01-24 09:08:29,MANUAL_ENTRY,26a07811
263,1011,7,,2024-01-16,2024-01-20,,Damaged,22,149.07,226.59,0.0,0.0,0.0,B-247189,2025-01-15 05:11:36,MANUAL_ENTRY,3029b4d8
264,1018,8,,2024-01-05,,,Warehouse,25,49.97,369.45,0.0,0.0,0.0,B-487380,2025-01-08 01:42:13,MANUAL_ENTRY,389d2ac1
265,1046,7,,2024-08-19,2024-08-22,,Destroyed,2,85.93,13.44,0.0,0.0,17.67,B-646699,2025-01-21 08:53:47,LEGACY_ERP,2afe2d24
266,1069,3,101,2024-02-11,2024-02-17,2024-03-01,Donated,12,39.3,198.93,383.36,538.2,0.0,B-333726,2025-01-17 12:22:52,LEGACY_ERP,251e9e60
267,1061,1,,2024-10-24,2024-10-30,,Destroyed,15,15.57,134.7,0.0,0.0,55.41,B-295984,2025-01-06 11:38:45,SAP_WMS,30457fd6
268,1029,7,109,2023-11-08,2023-11-16,2023-11-16,Donated,16,23.78,290.46,309.93,728.26,0.0,B-145240,2025-01-05 18:37:10,SAP_WMS,2e4044e8
269,1065,1,,2025-03-18,,,Warehouse,6,17.46,63.9,0.0,0.0,0.0,B-525151,2025-01-20 18:40:01,MANUAL_ENTRY,348d0297
270,1036,2,,2023-03-20,2023-03-24,,Damaged,16,49.01,345.78,0.0,0.0,0.0,B-530720,2025-01-20 04:50:37,SAP_WMS,2dd8947a
271,1065,5,101,2022-12-10,2022-12-18,2022-12-20,Donated,11,22.73,248.64,251.86,282.35,0.0,B-213844,2025-01-01 06:33:55,MANUAL_ENTRY,31c28fbe
272,1053,3,,2025-05-25,,,Warehouse,16,228.22,355.65,0.0,0.0,0.0,B-921945,2025-01-18 16:48:07,SAP_WMS,24d2ea10
273,1016,1,,2025-10-21,2025-10-31,,Repair,17,79.76,76.91,531.16,0.0,0.0,B-941272,2025-01-16 12:22:37,MANUAL_ENTRY,36b2f004
274,1073,2,,2024-05-21,,,Warehouse,16,86.5,316.56,0.0,0.0,0.0,B-187889,2025-01-10 19:56:34,LEGACY_ERP,1675c174
275,1024,1,100,2025-12-23,2025-12-28,2026-01-07,Donated,1,56.61,5.47,8.53,47.66,0.0,B-431246,2025-01-14 11:06:09,LEGACY_ERP,2fa94c8f
276,1074,5,110,2023-06-20,2023-06-25,2023-07-05,Donated,14,91.99,75.43,326.99,1410.19,0.0,B-921861,2025-01-18 15:11:23,MANUAL_ENTRY,29798bed
277,1061,5,,2023-09-21,2023-09-24,,Repair,25,27.3,467.46,676.84,0.0,0.0,B-568288,2025-01-26 22:10:06,SAP_WMS,267e945f
278,1051,6,,2025-02-01,2025-02-03,,Repair,22,61.76,411.9,216.09,0.0,0.0,B-963245,2025-01-05 15:59:38,LEGACY_ERP,b99f9da
279,1008,5,,2023-03-31,2023-04-08,,Damaged,20,166.44,44.53,0.0,0.0,0.0,B-520106,2025-01-20 20:33:18,MANUAL_ENTRY,2c32de90
280,1007,3,,2025-08-04,2025-08-14,,Damaged,1,108.88,3.21,0.0,0.0,0.0,B-135241,2025-01-26 19:32:33,MANUAL_ENTRY,14c9937d
281,1078,3,,2025-10-12,,,Warehouse,8,35.81,142.32,0.0,0.0,0.0,B-191061,2025-01-09 12:22:42,LEGACY_ERP,1fe8c99e
282,1075,4,,2024-11-26,,,Warehouse,23,24.37,166.41,0.0,0.0,0.0,B-398313,2025-01-24 17:58:37,LEGACY_ERP,1c32e926
283,1035,4,,2025-05-26,2025-06-01,,Destroyed,15,35.47,113.67,0.0,0.0,122.61,B-630829,2025-01-04 17:04:32,LEGACY_ERP,1bb7e14f
284,1014,5,,2025-01-06,2025-01-14,,Destroyed,19,115.94,199.56,0.0,0.0,132.71,B-907369,2025-01-08 10:49:29,MANUAL_ENTRY,23725295
285,1075,1,,2024-09-14,,,Warehouse,3,53.22,38.67,0.0,0.0,0.0,B-331087,2025-01-22 22:14:51,LEGACY_ERP,205b10e1
286,1045,1,111,2025-12-06,2025-12-13,2026-01-04,Donated,8,62.28,29.79,135.74,864.96,0.0,B-287155,2025-01-16 10:22:13,MANUAL_ENTRY,172e6aa4
287,1023,4,103,2024-10-18,2024-10-23,2024-10-28,Donated,8,59.66,153.9,249.46,357.55,0.0,B-976960,2025-01-20 11:09:49,SAP_WMS,da1f7d2
288,1010,8,,2025-06-11,,,Warehouse,18,152.5,139.46,0.0,0.0,0.0,B-489227,2025-01-20 10:31:57,MANUAL_ENTRY,178b1adf
289,1062,3,,2024-11-12,,,Store,8,35.74,52.01,0.0,0.0,0.0,B-651273,2025-01-26 13:30:34,SAP_WMS,261e6ec8
290,1044,7,,2025-11-06,2025-11-15,,Destroyed,15,46.14,353.67,0.0,0.0,139.26,B-108827,2025-01-01 21:13:24,MANUAL_ENTRY,c688806
291,1041,6,107,2025-06-08,2025-06-15,2025-06-30,Donated,6,61.71,31.75,72.69,427.57,0.0,B-622998,2025-01-14 06:26:44,LEGACY_ERP,1d53510f
292,1051,5,,2024-07-12,,,Store,5,56.15,118.14,0.0,0.0,0.0,B-953740,2025-01-04 23:17:51,SAP_WMS,298091ff
293,1055,7,,2023-02-06,,,Warehouse,24,126.2,208.59,0.0,0.0,0.0,B-285186,2025-01-14 15:08:57,MANUAL_ENTRY,270c856e
294,1068,6,,2024-09-23,,,Store,18,34.65,386.16,0.0,0.0,0.0,B-203782,2025-01-23 05:03:13,LEGACY_ERP,24758033
295,1012,8,,2023-11-17,,,Store,12,87.03,64.35,0.0,0.0,0.0,B-370233,2025-01-12 00:26:07,LEGACY_ERP,317436a2
296,1077,4,,2025-03-27,2025-04-02,,Repair,21,43.52,109.84,722.01,0.0,0.0,B-805893,2025-01-17 15:49:47,LEGACY_ERP,afa81fe
297,1048,5,,2024-08-07,2024-08-14,,Repair,5,89.32,108.15,121.09,0.0,0.0,B-742053,2025-01-19 12:54:58,SAP_WMS,b060c7b
298,1020,6,,2023-04-13,,,Store,21,68.19,78.71,0.0,0.0,0.0,B-775958,2025-01-13 08:56:28,LEGACY_ERP,35d36612
299,1075,8,,2024-04-27,,,Store,1,30.34,8.25,0.0,0.0,0.0,B-363871,2025-01-24 22:47:05,SAP_WMS,10a48a3e
300,1050,2,,2022-07-15,,,Warehouse,16,66.47,84.65,0.0,0.0,0.0,B-516297,2025-01-17 02:06:16,MANUAL_ENTRY,fe5e4e2
301,1010,7,,2023-09-26,,,Store,24,127.44,88.92,0.0,0.0,0.0,B-237654,2025-01-17 05:01:02,MANUAL_ENTRY,1ccc5da3
302,1041,8,,2024-08-14,2024-08-18,,Destroyed,18,104.72,136.96,0.0,0.0,142.86,B-831510,2025-01-18 05:37:38,LEGACY_ERP,2e58f624
303,1072,7,,2024-12-08,2024-12-18,,Repair,18,76.71,208.32,277.47,0.0,0.0,B-193904,2025-01-15 09:23:26,LEGACY_ERP,fed27b1
304,1038,1,,2022-01-01,2022-01-08,,Damaged,25,36.55,531.57,0.0,0.0,0.0,B-661091,2025-01-01 22:59:31,LEGACY_ERP,1922b298
305,1001,7,,2023-08-23,2023-09-02,,Repair,1,91.33,5.29,10.66,0.0,0.0,B-362035,2025-01-06 22:47:41,LEGACY_ERP,3afad314
306,1048,4,,2023-06-23,,,Warehouse,21,122.53,216.54,0.0,0.0,0.0,B-743003,2025-01-26 22:43:17,LEGACY_ERP,2f7632f0
307,1068,5,,2024-04-25,,,Store,3,49.95,27.84,0.0,0.0,0.0,B-767830,2025-01-15 19:28:17,MANUAL_ENTRY,2dd113ad
308,1062,4,,2023-10-19,,,Warehouse,2,29.71,15.64,0.0,0.0,0.0,B-207241,2025-01-10 08:08:45,LEGACY_ERP,347ecd1e
309,1001,4,,2022-07-04,,,Store,16,89.69,52.85,0.0,0.0,0.0,B-923892,2025-01-26 15:23:29,MANUAL_ENTRY,389c94dd
310,1004,6,101,2022-06-14,2022-06-23,2022-07-04,Donated,5,71.76,11.68,141.35,526.41,0.0,B-982417,2025-01-09 12:53:00,SAP_WMS,371f2d73
311,1031,7,,2024-06-26,,,Store,2,85.79,6.39,0.0,0.0,0.0,B-198524,2025-01-17 21:13:30,LEGACY_ERP,3192a13a
312,1039,6,,2022-11-21,2022-11-24,,Repair,2,57.13,12.94,42.97,0.0,0.0,B-769536,2025-01-10 06:23:56,SAP_WMS,30a1019b
313,1027,2,,2023-04-29,2023-05-02,,Repair,11,46.06,22.99,317.15,0.0,0.0,B-354897,2025-01-01 01:37:50,MANUAL_ENTRY,2460b6b4
314,1076,3,,2024-01-31,2024-02-07,,Destroyed,8,82.05,70.71,0.0,0.0,30.58,B-896456,2025-01-21 01:03:22,MANUAL_ENTRY,fcfadb4
315,1068,2,,2022-09-15,2022-09-22,,Damaged,11,82.58,260.37,0.0,0.0,0.0,B-560030,2025-01-24 06:01:44,LEGACY_ERP,1ce2185d
316,1017,5,,2022-03-22,2022-04-01,,Damaged,15,89.65,80.31,0.0,0.0,0.0,B-298994,2025-01-19 05:34:22,LEGACY_ERP,34d58f5e
317,1059,5,,2025-05-11,2025-05-20,,Destroyed,18,162.19,159.96,0.0,0.0,140.04,B-376141,2025-01-18 11:29:00,MANUAL_ENTRY,26577d8a
318,1048,3,,2022-02-08,2022-02-11,,Repair,12,112.23,239.61,145.96,0.0,0.0,B-665136,2025-01-27 12:12:33,MANUAL_ENTRY,25cdb96a
319,1070,3,,2025-06-09,,,Store,14,23.48,81.84,0.0,0.0,0.0,B-648615,2025-01-22 02:02:53,SAP_WMS,1164b26f
320,1004,4,,2022-08-08,2022-08-16,,Damaged,4,121.91,8.76,0.0,0.0,0.0,B-651363,2025-01-20 22:37:16,SAP_WMS,1d683925
321,1028,2,,2022-01-27,2022-01-30,,Destroyed,7,67.58,124.62,0.0,0.0,79.49,B-769952,2025-01-02 11:35:47,LEGACY_ERP,3a91f61c
322,1047,1,,2025-06-17,,,Store,2,202.63,38.43,0.0,0.0,0.0,B-181721,2025-01-07 16:06:06,MANUAL_ENTRY,14bee0bb
323,1068,7,,2023-01-24,,,Store,22,71.19,230.52,0.0,0.0,0.0,B-287588,2025-01-18 23:35:26,MANUAL_ENTRY,cb69f89
324,1073,6,,2025-10-13,2025-10-16,,Damaged,22,40.9,301.11,0.0,0.0,0.0,B-289159,2025-01-18 12:32:21,MANUAL_ENTRY,10157121
325,1068,8,,2023-12-23,2023-12-30,,Destroyed,18,57.71,429.24,0.0,0.0,106.59,B-764001,2025-01-14 23:20:38,SAP_WMS,2a007117
326,1069,4,,2024-02-08,2024-02-17,,Destroyed,24,65.47,253.77,0.0,0.0,279.72,B-100205,2025-01-24 01:18:38,SAP_WMS,27166402
327,1017,5,,2022-01-14,,,Store,8,61.03,26.31,0.0,0.0,0.0,B-909000,2025-01-27 22:52:17,MANUAL_ENTRY,26ae8d0b
328,1071,3,,2022-07-13,,,Warehouse,12,55.77,105.72,0.0,0.0,0.0,B-710434,2025-01-08 07:16:51,LEGACY_ERP,bd7a704
329,1073,7,,2025-03-11,2025-03-20,,Destroyed,24,41.28,177.36,0.0,0.0,142.13,B-965814,2025-01-23 22:36:52,SAP_WMS,2c0e2598
330,1038,1,,2025-03-26,2025-04-02,,Damaged,25,39.39,175.17,0.0,0.0,0.0,B-956835,2025-01-14 13:59:55,SAP_WMS,3743f31c
331,1029,1,,2025-07-22,2025-07-29,,Destroyed,13,47.33,90.66,0.0,0.0,100.35,B-256846,2025-01-11 16:44:14,SAP_WMS,9319870
332,1050,8,,2025-05-03,2025-05-11,,Repair,3,81.83,10.0,41.08,0.0,0.0,B-452497,2025-01-03 15:36:47,SAP_WMS,290aced3
