SnapshotDate,WarehouseKey,ProductKey,StockOnHand,DamagedCount
2022-04-11,3,1029,40,6
2022-04-11,3,1056,22,2
2022-04-11,3,1036,128,4
2022-04-11,3,1002,78,8
2022-04-11,4,1042,149,18
2022-04-11,4,1048,125,6
2022-04-11,4,1050,6,0
2022-04-11,4,1041,6,0
2022-04-11,4,1035,76,6
2022-04-11,4,1054,109,13
2022-04-11,4,1036,20,2
2022-04-11,4,1027,179,5
2022-04-11,4,1065,39,5
2022-04-11,5,1013,46,0
2022-04-11,5,1017,106,8
2022-04-11,5,1038,186,0
2022-04-11,5,1062,189,18
2022-04-11,5,1014,21,0
2022-04-11,5,1025,190,24
2022-04-11,5,1002,120,0
2022-04-11,5,1042,106,13
2022-04-11,6,1029,72,0
2022-04-11,6,1040,155,2
2022-04-11,6,1037,85,5
2022-04-11,6,1065,141,3
2022-04-11,6,1013,107,15
2022-04-11,6,1002,54,8
2022-04-11,6,1020,60,3
2022-04-11,6,1011,158,22
2022-04-11,6,1015,154,14
2022-04-11,7,1037,109,7
2022-04-11,7,1078,52,7
2022-04-11,7,1066,125,1
2022-04-11,7,1024,59,6
2022-04-11,7,1040,22,1
2022-04-11,8,1064,124,13
2022-04-11,8,1079,144,15
2022-04-11,8,1063,94,14
2022-04-11,8,1043,173,5
2022-04-11,8,1017,108,8
2022-04-11,8,1040,68,7
2022-04-18,1,1063,122,2
2022-04-18,1,1075,200,26
2022-04-18,1,1062,159,3
2022-04-18,1,1043,111,16
2022-04-18,1,1017,73,9
2022-04-18,1,1076,183,10
2022-04-18,1,1038,150,17
2022-04-18,1,1016,48,6
2022-04-18,1,1012,60,4
2022-04-18,2,1074,75,9
2022-04-18,2,1037,166,10
2022-04-18,2,1040,185,3
2022-04-18,2,1005,200,2
2022-04-18,2,1041,186,8
2022-04-18,2,1027,33,0
2022-04-18,2,1059,25,0
2022-04-18,2,1046,146,19
2022-04-18,2,1034,192,17
2022-04-18,2,1007,123,5
2022-04-18,3,1073,54,2
2022-04-18,3,1002,101,12
2022-04-18,3,1044,113,11
2022-04-18,3,1039,180,27
2022-04-18,3,1057,189,19
2022-04-18,3,1012,135,2
2022-04-18,3,1025,171,16
2022-04-18,3,1063,56,7
2022-04-18,4,1000,164,15
2022-04-18,4,1024,16,1
2022-04-18,4,1074,94,1
2022-04-18,4,1034,80,9
2022-04-18,4,1063,165,15
2022-04-18,4,1028,112,15
2022-04-18,4,1013,84,0
2022-04-18,4,1023,19,0
2022-04-18,4,1042,141,12
2022-04-18,4,1035,129,8
2022-04-18,5,1012,126,17
2022-04-18,5,1053,148,4
2022-04-18,5,1003,91,5
2022-04-18,5,1058,103,13
2022-04-18,5,1030,31,1
2022-04-18,5,1011,143,20
2022-04-18,5,1066,47,4
2022-04-18,5,1046,17,2
2022-04-18,5,1005,43,4
2022-04-18,5,1034,176,14
2022-04-18,6,1016,119,1
2022-04-18,6,1056,70,4
2022-04-18,6,1037,151,2
2022-04-18,6,1004,170,13
2022-04-18,6,1048,175,0
2022-04-18,6,1039,128,6
2022-04-18,6,1063,9,0
2022-04-18,6,1005,127,11
2022-04-18,6,1068,169,17
2022-04-18,6,1067,132,18
2022-04-18,7,1024,157,21
2022-04-18,7,1018,73,10
2022-04-18,7,1001,60,6
2022-04-18,7,1045,91,9
2022-04-18,7,1005,114,0
2022-04-18,7,1003,130,10
2022-04-18,7,1004,76,5
2022-04-18,8,1023,184,18
2022-04-18,8,1022,69,3
2022-04-18,8,1027,81,7
2022-04-18,8,1077,39,4
2022-04-18,8,1055,178,13
2022-04-18,8,1001,153,22
2022-04-18,8,1053,174,7
2022-04-25,1,1013,151,12
2022-04-25,1,1042,25,3
2022-04-25,1,1016,165,1
2022-04-25,1,1073,135,16
2022-04-25,1,1074,96,13
2022-04-25,1,1046,73,8
2022-04-25,2,1014,99,14
2022-04-25,2,1071,83,7
2022-04-25,2,1065,40,2
2022-04-25,2,1017,113,6
2022-04-25,2,1055,59,0
2022-04-25,2,1034,199,6
2022-04-25,2,1001,82,5
2022-04-25,2,1032,142,9
2022-04-25,2,1010,6,0
2022-04-25,2,1023,54,0
2022-04-25,3,1073,90,4
2022-04-25,3,1037,180,15
2022-04-25,3,1031,29,4
2022-04-25,3,1055,151,12
2022-04-25,3,1052,35,1
2022-04-25,3,1053,197,22
2022-04-25,3,1078,179,21
2022-04-25,3,1063,16,1
2022-04-25,3,1004,157,11
2022-04-25,4,1006,173,20
2022-04-25,4,1060,135,15
2022-04-25,4,1015,140,10
2022-04-25,4,1028,45,3
2022-04-25,4,1002,182,4
2022-04-25,4,1064,190,8
2022-04-25,4,1003,84,0
2022-04-25,4,1019,111,10
2022-04-25,5,1047,35,4
2022-04-25,5,1009,135,4
2022-04-25,5,1063,41,0
2022-04-25,5,1010,68,1
2022-04-25,5,1059,118,4
2022-04-25,5,1015,64,6
2022-04-25,6,1008,6,0
2022-04-25,6,1026,69,9
2022-04-25,6,1016,95,0
2022-04-25,6,1069,60,3
2022-04-25,6,1004,70,6
2022-04-25,6,1002,118,0
2022-04-25,6,1005,99,7
2022-04-25,6,1013,119,6
2022-04-25,6,1042,105,8
2022-04-25,6,1038,33,2
2022-04-25,7,1022,113,5
2022-04-25,7,1023,195,0
2022-04-25,7,1049,164,8
2022-04-25,7,1077,135,9
2022-04-25,7,1044,185,20
2022-04-25,8,1010,149,16
2022-04-25,8,1071,143,9
2022-04-25,8,1007,54,7
2022-04-25,8,1019,125,4
2022-04-25,8,1067,31,0
2022-04-25,8,1065,135,6
2022-04-25,8,1076,166,20
2022-04-25,8,1027,22,2
2022-05-02,1,1061,169,15
2022-05-02,1,1040,47,0
2022-05-02,1,1030,71,8
2022-05-02,1,1004,186,26
2022-05-02,1,1079,108,3
2022-05-02,2,1019,155,17
2022-05-02,2,1006,170,7
2022-05-02,2,1035,50,1
2022-05-02,2,1009,70,10
2022-05-02,2,1016,183,8
2022-05-02,2,1017,98,10
2022-05-02,2,1042,165,13
2022-05-02,2,1005,166,17
2022-05-02,2,1053,169,24
2022-05-02,3,1027,195,27
2022-05-02,3,1010,25,0
2022-05-02,3,1039,98,1
2022-05-02,3,1052,112,13
2022-05-02,3,1071,154,10
2022-05-02,3,1062,85,3
2022-05-02,3,1000,161,4
2022-05-02,3,1035,26,0
2022-05-02,4,1013,142,19
2022-05-02,4,1017,164,1
2022-05-02,4,1036,132,1
2022-05-02,4,1050,123,15
2022-05-02,4,1032,65,0
2022-05-02,4,1066,152,17
2022-05-02,4,1071,65,9
2022-05-02,4,1006,47,2
2022-05-02,4,1057,51,2
2022-05-02,4,1068,35,5
2022-05-02,5,1017,73,10
2022-05-02,5,1015,139,9
2022-05-02,5,1044,36,3
2022-05-02,5,1019,186,22
2022-05-02,5,1025,32,4
2022-05-02,6,1016,120,2
2022-05-02,6,1020,136,11
2022-05-02,6,1042,15,1
2022-05-02,6,1057,83,1
2022-05-02,6,1011,157,14
2022-05-02,6,1056,183,15
2022-05-02,7,1016,34,2
2022-05-02,7,1003,153,22
2022-05-02,7,1027,138,14
2022-05-02,7,1050,14,0
2022-05-02,7,1001,120,16
2022-05-02,7,1061,188,8
2022-05-02,8,1047,196,9
2022-05-02,8,1060,35,5
2022-05-02,8,1052,58,1
2022-05-02,8,1059,187,19
2022-05-02,8,1055,49,3
2022-05-02,8,1027,52,2
2022-05-02,8,1015,192,7
2022-05-09,1,1038,117,3
2022-05-09,1,1063,97,13
2022-05-09,1,1068,101,12
2022-05-09,1,1004,58,6
2022-05-09,1,1005,141,10
2022-05-09,1,1006,115,16
2022-05-09,1,1045,139,1
2022-05-09,1,1003,21,0
2022-05-09,1,1054,153,20
2022-05-09,2,1076,7,1
2022-05-09,2,1062,131,6
2022-05-09,2,1026,37,5
2022-05-09,2,1033,109,12
2022-05-09,2,1068,55,0
2022-05-09,2,1023,96,6
2022-05-09,2,1006,43,5
2022-05-09,2,1035,96,11
2022-05-09,2,1046,156,14
2022-05-09,3,1016,73,4
2022-05-09,3,1026,45,5
2022-05-09,3,1061,171,17
2022-05-09,3,1003,137,8
2022-05-09,3,1074,91,13
2022-05-09,3,1012,143,6
2022-05-09,4,1054,199,28
2022-05-09,4,1000,174,24
2022-05-09,4,1036,15,2
2022-05-09,4,1076,32,1
2022-05-09,4,1049,57,0
2022-05-09,5,1059,18,1
2022-05-09,5,1021,96,3
2022-05-09,5,1050,200,22
2022-05-09,5,1017,180,4
2022-05-09,5,1018,182,16
2022-05-09,5,1064,40,6
2022-05-09,5,1058,82,8
2022-05-09,5,1044,99,12
2022-05-09,6,1065,159,15
2022-05-09,6,1007,44,2
2022-05-09,6,1017,31,0
2022-05-09,6,1041,142,19
2022-05-09,6,1058,112,13
2022-05-09,6,1051,81,1
2022-05-09,6,1070,123,5
2022-05-09,6,1047,144,17
2022-05-09,6,1079,87,10
2022-05-09,6,1024,99,14
2022-05-09,7,1068,158,8
2022-05-09,7,1072,93,3
2022-05-09,7,1047,75,5
2022-05-09,7,1041,48,3
2022-05-09,7,1029,139,11
2022-05-09,8,1014,19,2
2022-05-09,8,1037,99,5
2022-05-09,8,1052,157,22
2022-05-09,8,1015,123,18
2022-05-09,8,1009,195,22
2022-05-09,8,1010,76,2
2022-05-16,1,1031,46,3
2022-05-16,1,1035,181,5
2022-05-16,1,1013,135,19
2022-05-16,1,1079,192,17
2022-05-16,1,1018,159,23
2022-05-16,1,1039,59,6
2022-05-16,2,1014,182,24
2022-05-16,2,1078,109,0
2022-05-16,2,1044,62,5
2022-05-16,2,1052,108,12
2022-05-16,2,1041,36,4
2022-05-16,2,1035,131,6
2022-05-16,2,1045,152,19
2022-05-16,3,1033,119,8
2022-05-16,3,1008,153,3
2022-05-16,3,1061,49,0
2022-05-16,3,1050,17,0
2022-05-16,3,1043,38,2
2022-05-16,3,1059,136,20
2022-05-16,3,1000,102,12
2022-05-16,3,1077,54,7
2022-05-16,4,1022,126,0
2022-05-16,4,1010,149,2
2022-05-16,4,1052,43,5
2022-05-16,4,1072,116,13
2022-05-16,4,1066,184,14
2022-05-16,5,1060,125,15
2022-05-16,5,1027,29,1
2022-05-16,5,1070,11,0
2022-05-16,5,1017,167,15
2022-05-16,5,1026,23,2
2022-05-16,6,1027,28,4
2022-05-16,6,1018,130,6
2022-05-16,6,1055,112,7
2022-05-16,6,1074,132,12
2022-05-16,6,1005,50,7
2022-05-16,7,1020,31,4
2022-05-16,7,1006,33,1
2022-05-16,7,1069,179,9
2022-05-16,7,1051,24,3
2022-05-16,7,1078,169,9
2022-05-16,7,1004,74,10
2022-05-16,7,1022,121,13
2022-05-16,8,1068,165,8
2022-05-16,8,1020,143,9
2022-05-16,8,1032,179,16
2022-05-16,8,1069,125,8
2022-05-16,8,1030,33,2
2022-05-16,8,1016,41,6
2022-05-16,8,1025,8,0
2022-05-16,8,1010,29,2
2022-05-16,8,1057,123,11
2022-05-23,1,1066,130,7
2022-05-23,1,1079,136,7
2022-05-23,1,1003,193,12
2022-05-23,1,1048,113,9
2022-05-23,1,1010,129,3
2022-05-23,1,1060,136,6
2022-05-23,1,1038,77,4
2022-05-23,2,1078,68,6
2022-05-23,2,1067,85,10
2022-05-23,2,1045,188,25
2022-05-23,2,1048,180,11
2022-05-23,2,1037,85,6
2022-05-23,2,1059,6,0
2022-05-23,2,1019,155,5
2022-05-23,2,1077,53,3
2022-05-23,2,1046,137,18
2022-05-23,3,1017,62,1
2022-05-23,3,1040,188,26
2022-05-23,3,1013,166,5
2022-05-23,3,1053,157,4
2022-05-23,3,1074,139,10
2022-05-23,3,1015,13,0
2022-05-23,3,1029,70,1
2022-05-23,3,1003,54,5
2022-05-23,3,1076,162,1
2022-05-23,3,1069,132,1
2022-05-23,4,1059,192,12
2022-05-23,4,1011,51,1
2022-05-23,4,1045,130,1
2022-05-23,4,1078,8,1
2022-05-23,4,1040,134,2
2022-05-23,4,1020,54,2
2022-05-23,4,1046,161,18
2022-05-23,4,1070,25,0
2022-05-23,5,1014,144,9
2022-05-23,5,1068,20,2
2022-05-23,5,1022,170,16
2022-05-23,5,1058,40,3
2022-05-23,5,1077,64,4
2022-05-23,6,1077,196,23
2022-05-23,6,1078,192,18
2022-05-23,6,1066,50,0
2022-05-23,6,1049,145,11
2022-05-23,6,1045,139,5
2022-05-23,6,1070,73,5
2022-05-23,6,1068,90,12
2022-05-23,7,1024,128,7
2022-05-23,7,1012,58,5
2022-05-23,7,1055,157,23
2022-05-23,7,1030,155,17
2022-05-23,7,1005,87,7
2022-05-23,8,1044,138,4
2022-05-23,8,1009,187,17
2022-05-23,8,1016,42,5
2022-05-23,8,1022,71,1
2022-05-23,8,1079,20,2
2022-05-23,8,1025,38,0
2022-05-23,8,1063,173,14
2022-05-23,8,1053,28,0
2022-05-23,8,1066,27,2
2022-05-23,8,1039,112,7
2022-05-30,1,1074,184,20
2022-05-30,1,1012,132,12
2022-05-30,1,1066,169,8
2022-05-30,1,1005,78,9
2022-05-30,1,1060,57,2
2022-05-30,1,1044,42,6
2022-05-30,2,1025,159,7
2022-05-30,2,1024,27,0
2022-05-30,2,1004,84,9
2022-05-30,2,1063,200,29
2022-05-30,2,1039,148,17
2022-05-30,2,1020,18,1
2022-05-30,2,1078,149,9
2022-05-30,2,1019,74,0
2022-05-30,2,1070,109,6
2022-05-30,3,1017,193,17
2022-05-30,3,1009,46,1
2022-05-30,3,1027,74,9
2022-05-30,3,1055,115,7
2022-05-30,3,1076,138,5
2022-05-30,3,1015,98,12
2022-05-30,3,1047,101,14
2022-05-30,3,1022,29,3
2022-05-30,4,1077,13,0
2022-05-30,4,1010,99,10
2022-05-30,4,1058,22,0
2022-05-30,4,1040,171,7
2022-05-30,4,1047,12,0
2022-05-30,4,1037,25,0
2022-05-30,4,1011,195,10
2022-05-30,4,1031,146,20
2022-05-30,4,1027,155,23
2022-05-30,5,1014,22,2
2022-05-30,5,1013,193,12
2022-05-30,5,1032,36,1
2022-05-30,5,1077,97,13
2022-05-30,5,1028,83,6
2022-05-30,5,1038,101,6
2022-05-30,5,1017,149,0
2022-05-30,5,1076,117,6
2022-05-30,5,1034,135,14
2022-05-30,6,1055,49,4
2022-05-30,6,1040,170,20
2022-05-30,6,1053,187,18
2022-05-30,6,1015,6,0
2022-05-30,6,1072,196,1
2022-05-30,6,1009,23,1
2022-05-30,6,1011,127,4
2022-05-30,7,1014,147,21
2022-05-30,7,1078,122,6
2022-05-30,7,1063,67,8
2022-05-30,7,1045,21,3
2022-05-30,7,1003,72,5
2022-05-30,7,1019,82,9
2022-05-30,7,1065,142,11
2022-05-30,8,1023,199,6
2022-05-30,8,1059,48,1
2022-05-30,8,1045,168,23
2022-05-30,8,1056,139,12
2022-05-30,8,1060,120,6
2022-05-30,8,1057,57,7
2022-05-30,8,1078,42,3
2022-05-30,8,1070,85,6
2022-06-06,1,1067,99,5
2022-06-06,1,1025,161,2
2022-06-06,1,1057,88,1
2022-06-06,1,1021,125,17
2022-06-06,1,1006,200,23
2022-06-06,1,1007,42,3
2022-06-06,1,1036,64,3
2022-06-06,1,1040,181,25
2022-06-06,1,1008,91,0
2022-06-06,1,1050,52,1
2022-06-06,2,1020,38,1
2022-06-06,2,1012,183,26
2022-06-06,2,1062,118,4
2022-06-06,2,1017,43,2
2022-06-06,2,1011,38,4
2022-06-06,2,1066,41,1
2022-06-06,2,1074,80,4
2022-06-06,3,1018,59,0
2022-06-06,3,1007,5,0
2022-06-06,3,1056,44,1
2022-06-06,3,1015,42,2
2022-06-06,3,1022,144,20
2022-06-06,3,1079,75,4
2022-06-06,3,1030,70,4
2022-06-06,3,1003,20,2
2022-06-06,3,1020,30,1
2022-06-06,3,1043,174,26
2022-06-06,4,1036,140,0
2022-06-06,4,1069,16,1
2022-06-06,4,1068,124,5
2022-06-06,4,1057,89,12
2022-06-06,4,1007,44,6
2022-06-06,4,1045,152,20
2022-06-06,4,1043,69,4
2022-06-06,4,1032,162,7
2022-06-06,5,1073,55,2
2022-06-06,5,1072,27,2
2022-06-06,5,1066,57,2
2022-06-06,5,1020,137,5
2022-06-06,5,1025,60,3
2022-06-06,6,1006,48,6
2022-06-06,6,1010,168,9
2022-06-06,6,1064,94,6
2022-06-06,6,1053,18,2
2022-06-06,6,1013,136,1
2022-06-06,6,1048,122,16
2022-06-06,7,1016,83,0
2022-06-06,7,1011,51,2
2022-06-06,7,1008,129,8
2022-06-06,7,1028,163,6
2022-06-06,7,1070,7,0
2022-06-06,7,1038,196,22
2022-06-06,7,1062,63,8
2022-06-06,7,1007,175,5
2022-06-06,8,1047,121,1
2022-06-06,8,1079,61,8
2022-06-06,8,1028,187,17
2022-06-06,8,1048,91,7
2022-06-06,8,1077,118,4
2022-06-06,8,1010,172,13
2022-06-06,8,1044,5,0
2022-06-06,8,1059,59,3
2022-06-06,8,1030,101,0
2022-06-13,1,1024,168,0
2022-06-13,1,1044,39,1
2022-06-13,1,1073,196,3
2022-06-13,1,1072,122,10
2022-06-13,1,1075,16,2
2022-06-13,1,1003,30,0
2022-06-13,1,1049,87,3
2022-06-13,1,1056,89,2
2022-06-13,2,1055,96,2
2022-06-13,2,1022,45,0
2022-06-13,2,1016,33,4
2022-06-13,2,1073,140,13
2022-06-13,2,1052,84,11
2022-06-13,3,1060,32,1
2022-06-13,3,1010,158,3
2022-06-13,3,1024,184,25
2022-06-13,3,1029,185,12
2022-06-13,3,1035,199,17
2022-06-13,3,1078,107,1
2022-06-13,3,1066,101,5
2022-06-13,4,1027,74,8
2022-06-13,4,1053,120,16
2022-06-13,4,1009,102,15
2022-06-13,4,1026,125,14
2022-06-13,4,1066,23,0
2022-06-13,4,1012,12,0
2022-06-13,4,1075,179,18
2022-06-13,5,1025,98,13
2022-06-13,5,1020,128,6
2022-06-13,5,1001,27,3
2022-06-13,5,1057,159,11
2022-06-13,5,1050,115,4
2022-06-13,5,1023,146,10
2022-06-13,6,1010,7,0
2022-06-13,6,1051,114,13
2022-06-13,6,1008,124,10
2022-06-13,6,1045,142,1
2022-06-13,6,1069,167,17
2022-06-13,6,1019,51,7
2022-06-13,6,1003,63,3
2022-06-13,6,1011,130,14
2022-06-13,6,1002,157,19
2022-06-13,7,1078,125,9
2022-06-13,7,1026,169,16
2022-06-13,7,1009,91,8
2022-06-13,7,1044,108,16
2022-06-13,7,1066,91,8
2022-06-13,7,1024,125,7
2022-06-13,7,1051,172,5
2022-06-13,7,1041,98,7
2022-06-13,8,1039,69,1
2022-06-13,8,1029,199,8
2022-06-13,8,1028,42,4
2022-06-13,8,1068,60,9
2022-06-13,8,1059,162,21
2022-06-13,8,1019,32,0
2022-06-13,8,1024,151,22
2022-06-20,1,1064,159,13
2022-06-20,1,1053,77,8
2022-06-20,1,1023,143,14
2022-06-20,1,1014,196,5
2022-06-20,1,1012,13,1
2022-06-20,1,1030,132,19
2022-06-20,1,1062,124,5
2022-06-20,1,1046,56,8
2022-06-20,2,1019,177,9
2022-06-20,2,1065,153,0
2022-06-20,2,1010,20,0
2022-06-20,2,1078,194,0
2022-06-20,2,1022,62,8
2022-06-20,2,1050,8,0
2022-06-20,2,1046,50,1
2022-06-20,3,1017,63,9
2022-06-20,3,1032,153,10
2022-06-20,3,1037,155,18
2022-06-20,3,1051,165,22
2022-06-20,3,1026,44,6
2022-06-20,3,1025,130,9
2022-06-20,3,1007,16,0
2022-06-20,3,1021,63,9
2022-06-20,3,1057,45,6
2022-06-20,4,1029,177,24
2022-06-20,4,1019,15,1
2022-06-20,4,1067,183,23
2022-06-20,4,1026,141,8
2022-06-20,4,1077,15,0
2022-06-20,5,1011,36,1
2022-06-20,5,1041,5,0
2022-06-20,5,1049,160,19
2022-06-20,5,1026,83,9
2022-06-20,5,1073,40,5
2022-06-20,5,1028,15,2
2022-06-20,5,1046,22,1
2022-06-20,6,1006,151,18
2022-06-20,6,1026,90,11
2022-06-20,6,1039,29,4
2022-06-20,6,1019,174,23
2022-06-20,6,1021,46,6
2022-06-20,6,1069,79,3
2022-06-20,7,1047,184,17
2022-06-20,7,1049,80,6
2022-06-20,7,1043,184,21
2022-06-20,7,1001,80,12
2022-06-20,7,1073,198,11
2022-06-20,7,1036,97,6
2022-06-20,8,1075,36,5
2022-06-20,8,1000,92,7
2022-06-20,8,1027,83,3
2022-06-20,8,1024,81,7
2022-06-20,8,1051,156,15
2022-06-20,8,1044,99,6
2022-06-20,8,1035,80,10
2022-06-20,8,1040,67,2
2022-06-20,8,1031,126,6
2022-06-27,1,1019,66,2
2022-06-27,1,1074,20,3
2022-06-27,1,1076,35,0
2022-06-27,1,1048,44,0
2022-06-27,1,1007,121,0
2022-06-27,1,1035,74,3
2022-06-27,2,1073,123,4
2022-06-27,2,1053,69,1
2022-06-27,2,1044,171,25
2022-06-27,2,1003,120,9
2022-06-27,2,1071,155,1
2022-06-27,2,1036,162,14
2022-06-27,2,1025,145,5
2022-06-27,2,1024,128,13
2022-06-27,3,1069,69,3
2022-06-27,3,1012,124,10
2022-06-27,3,1061,179,2
2022-06-27,3,1014,176,14
2022-06-27,3,1053,126,15
2022-06-27,3,1036,135,9
2022-06-27,3,1018,38,2
2022-06-27,3,1006,35,0
2022-06-27,3,1062,184,17
2022-06-27,4,1055,148,14
2022-06-27,4,1043,24,0
2022-06-27,4,1064,151,12
2022-06-27,4,1069,127,8
2022-06-27,4,1061,175,15
2022-06-27,5,1043,115,12
2022-06-27,5,1027,150,19
2022-06-27,5,1010,157,23
2022-06-27,5,1049,99,5
2022-06-27,5,1018,26,2
2022-06-27,5,1059,78,0
2022-06-27,5,1061,68,2
2022-06-27,5,1005,146,19
2022-06-27,6,1055,109,13
2022-06-27,6,1019,108,0
2022-06-27,6,1037,46,4
2022-06-27,6,1058,164,9
2022-06-27,6,1042,109,3
2022-06-27,6,1030,182,9
2022-06-27,7,1040,86,12
2022-06-27,7,1034,153,11
2022-06-27,7,1047,136,6
2022-06-27,7,1009,151,21
2022-06-27,7,1014,140,4
2022-06-27,7,1062,28,2
2022-06-27,7,1043,117,0
2022-06-27,8,1046,59,0
2022-06-27,8,1053,134,10
2022-06-27,8,1039,87,4
2022-06-27,8,1048,170,9
2022-06-27,8,1017,61,6
2022-06-27,8,1045,198,9
2022-06-27,8,1051,76,9
2022-06-27,8,1056,62,7
2022-06-27,8,1023,83,12
2022-07-04,1,1074,57,8
2022-07-04,1,1001,198,21
2022-07-04,1,1071,189,8
2022-07-04,1,1064,153,3
2022-07-04,1,1060,114,15
2022-07-04,1,1054,35,5
2022-07-04,1,1069,98,7
2022-07-04,1,1070,184,27
2022-07-04,2,1018,188,6
2022-07-04,2,1071,91,11
2022-07-04,2,1075,180,2
2022-07-04,2,1038,139,13
2022-07-04,2,1078,41,5
2022-07-04,2,1003,108,8
2022-07-04,2,1050,124,15
2022-07-04,2,1031,148,17
2022-07-04,3,1073,111,3
2022-07-04,3,1026,122,14
2022-07-04,3,1055,49,0
2022-07-04,3,1058,166,20
2022-07-04,3,1048,11,0
2022-07-04,4,1014,10,0
2022-07-04,4,1030,76,5
2022-07-04,4,1077,13,0
2022-07-04,4,1005,199,13
2022-07-04,4,1020,39,2
2022-07-04,4,1006,81,4
2022-07-04,5,1003,37,1
2022-07-04,5,1079,82,7
2022-07-04,5,1004,46,2
2022-07-04,5,1029,43,6
2022-07-04,5,1059,82,3
2022-07-04,6,1045,86,10
2022-07-04,6,1051,142,1
2022-07-04,6,1075,148,4
2022-07-04,6,1053,56,0
2022-07-04,6,1002,12,1
2022-07-04,7,1072,91,5
2022-07-04,7,1077,102,8
2022-07-04,7,1022,49,2
2022-07-04,7,1064,105,0
2022-07-04,7,1036,176,17
2022-07-04,7,1050,34,3
2022-07-04,7,1025,99,9
2022-07-04,7,1042,123,0
2022-07-04,8,1011,76,7
2022-07-04,8,1073,158,23
2022-07-04,8,1000,81,9
2022-07-04,8,1064,169,1
2022-07-04,8,1005,95,1
2022-07-11,1,1066,134,2
2022-07-11,1,1036,52,0
2022-07-11,1,1079,198,20
2022-07-11,1,1077,173,20
2022-07-11,1,1064,52,7
2022-07-11,1,1016,46,2
2022-07-11,1,1047,197,16
2022-07-11,2,1009,149,10
2022-07-11,2,1035,14,1
2022-07-11,2,1013,94,14
2022-07-11,2,1055,118,6
2022-07-11,2,1065,32,1
2022-07-11,3,1068,149,14
2022-07-11,3,1043,72,10
2022-07-11,3,1011,38,4
2022-07-11,3,1042,105,13
2022-07-11,3,1047,126,14
2022-07-11,3,1017,34,5
2022-07-11,4,1005,140,1
2022-07-11,4,1022,145,18
2022-07-11,4,1024,122,0
2022-07-11,4,1077,132,18
2022-07-11,4,1048,84,7
2022-07-11,4,1071,45,0
2022-07-11,4,1019,92,2
2022-07-11,4,1070,156,2
2022-07-11,4,1057,192,15
2022-07-11,5,1045,188,12
2022-07-11,5,1004,156,20
2022-07-11,5,1069,148,8
2022-07-11,5,1049,189,6
2022-07-11,5,1029,36,0
2022-07-11,5,1018,47,4
2022-07-11,5,1063,166,1
2022-07-11,5,1058,161,21
2022-07-11,6,1069,9,1
2022-07-11,6,1049,34,0
2022-07-11,6,1000,137,11
2022-07-11,6,1032,63,5
2022-07-11,6,1031,113,8
2022-07-11,6,1051,37,1
2022-07-11,6,1053,23,3
2022-07-11,6,1067,70,2
2022-07-11,6,1041,181,24
2022-07-11,6,1063,36,4
2022-07-11,7,1031,180,18
2022-07-11,7,1039,138,12
2022-07-11,7,1050,11,1
2022-07-11,7,1010,142,13
2022-07-11,7,1001,65,8
2022-07-11,7,1069,26,1
2022-07-11,7,1057,77,0
2022-07-11,7,1040,87,7
2022-07-11,8,1074,27,3
2022-07-11,8,1019,18,1
2022-07-11,8,1049,185,2
2022-07-11,8,1070,169,20
2022-07-11,8,1017,78,0
2022-07-11,8,1034,173,6
2022-07-11,8,1065,88,1
2022-07-11,8,1030,155,21
2022-07-11,8,1060,94,7
2022-07-11,8,1042,61,0
2022-07-18,1,1079,38,2
2022-07-18,1,1060,138,7
2022-07-18,1,1037,81,8
2022-07-18,1,1052,54,1
2022-07-18,1,1046,25,2
2022-07-18,2,1002,185,27
2022-07-18,2,1051,157,23
2022-07-18,2,1039,88,6
2022-07-18,2,1040,155,4
2022-07-18,2,1029,75,0
2022-07-18,2,1027,31,1
2022-07-18,2,1038,137,10
2022-07-18,3,1071,193,22
2022-07-18,3,1055,96,14
2022-07-18,3,1033,175,4
2022-07-18,3,1053,44,4
2022-07-18,3,1067,47,4
2022-07-18,3,1036,136,15
2022-07-18,3,1066,80,10
2022-07-18,3,1001,53,2
2022-07-18,3,1064,62,6
2022-07-18,4,1079,26,0
2022-07-18,4,1064,199,8
2022-07-18,4,1021,186,26
2022-07-18,4,1040,13,1
2022-07-18,4,1042,138,8
2022-07-18,4,1075,197,26
2022-07-18,5,1001,77,7
2022-07-18,5,1000,183,26
2022-07-18,5,1049,29,4
2022-07-18,5,1060,161,2
2022-07-18,5,1076,43,0
2022-07-18,6,1013,194,12
2022-07-18,6,1008,76,1
2022-07-18,6,1079,157,22
2022-07-18,6,1055,154,20
2022-07-18,6,1018,6,0
2022-07-18,6,1066,153,20
2022-07-18,6,1023,178,21
2022-07-18,6,1006,121,0
2022-07-18,6,1044,194,23
2022-07-18,6,1047,162,15
2022-07-18,7,1004,30,4
2022-07-18,7,1038,176,20
2022-07-18,7,1018,149,18
2022-07-18,7,1022,128,11
2022-07-18,7,1012,47,5
2022-07-18,7,1001,69,7
2022-07-18,7,1042,176,1
2022-07-18,7,1052,117,17
2022-07-18,7,1008,143,6
2022-07-18,7,1020,98,9
2022-07-18,8,1037,10,1
2022-07-18,8,1034,165,11
2022-07-18,8,1058,184,10
2022-07-18,8,1016,6,0
2022-07-18,8,1047,127,1
2022-07-18,8,1012,31,4
2022-07-18,8,1076,82,3
2022-07-18,8,1015,5,0
